Date,Value
1987-04-23,450.5
1987-04-24,462.2
1987-04-27,474.75
1987-04-28,453.0
1987-04-29,449.0
1987-04-30,453.25
1987-05-01,456.75
1987-05-04,456.75
1987-05-05,459.25
1987-05-06,456.25
1987-05-07,456.25
1987-05-08,453.0
1987-05-11,453.0
1987-05-12,460.7
1987-05-13,460.5
1987-05-14,461.05
1987-05-15,469.9
1987-05-18,473.25
1987-05-19,471.1
1987-05-20,475.25
1987-05-21,469.1
1987-05-22,466.5
1987-05-25,466.5
1987-05-26,449.0
1987-05-27,449.5
1987-05-28,453.1
1987-05-29,451.0
1987-06-01,442.9
1987-06-02,455.0
1987-06-03,453.0
1987-06-04,452.75
1987-06-05,453.5
1987-06-08,456.55
1987-06-09,452.65
1987-06-10,455.65
1987-06-11,457.0
1987-06-12,455.45
1987-06-15,449.75
1987-06-16,452.75
1987-06-17,451.25
1987-06-18,452.2
1987-06-19,449.0
1987-06-22,438.0
1987-06-23,440.2
1987-06-24,441.75
1987-06-25,440.5
1987-06-26,444.1
1987-06-29,449.75
1987-06-30,447.3
1987-07-01,445.75
1987-07-02,446.25
1987-07-03,444.1
1987-07-06,443.35
1987-07-07,444.5
1987-07-08,446.4
1987-07-09,444.1
1987-07-10,444.75
1987-07-13,446.5
1987-07-14,447.0
1987-07-15,452.7
1987-07-16,453.75
1987-07-17,450.6
1987-07-20,450.9
1987-07-21,452.4
1987-07-22,454.9
1987-07-23,453.95
1987-07-24,453.3
1987-07-27,453.15
1987-07-28,456.15
1987-07-29,457.75
1987-07-30,457.15
1987-07-31,462.5
1987-08-03,472.75
1987-08-04,473.4
1987-08-05,469.8
1987-08-06,468.7
1987-08-07,464.1
1987-08-10,461.1
1987-08-11,461.2
1987-08-12,463.4
1987-08-13,462.5
1987-08-14,460.0
1987-08-17,453.3
1987-08-18,457.5
1987-08-19,456.35
1987-08-20,456.1
1987-08-21,455.5
1987-08-24,459.5
1987-08-25,458.0
1987-08-26,457.6
1987-08-27,458.75
1987-08-28,453.4
1987-08-31,453.4
1987-09-01,453.75
1987-09-02,463.1
1987-09-03,463.7
1987-09-04,464.75
1987-09-07,463.5
1987-09-08,456.95
1987-09-09,458.3
1987-09-10,460.2
1987-09-11,459.85
1987-09-14,455.55
1987-09-15,458.8
1987-09-16,458.4
1987-09-17,460.5
1987-09-18,461.7
1987-09-21,459.1
1987-09-22,461.55
1987-09-23,462.4
1987-09-24,464.0
1987-09-25,461.8
1987-09-28,460.85
1987-09-29,459.4
1987-09-30,459.5
1987-10-01,454.9
1987-10-02,454.35
1987-10-05,456.5
1987-10-06,458.0
1987-10-07,458.05
1987-10-08,458.15
1987-10-09,462.05
1987-10-12,461.75
1987-10-13,459.2
1987-10-14,460.8
1987-10-15,466.6
1987-10-16,465.25
1987-10-19,481.0
1987-10-20,464.3
1987-10-21,467.0
1987-10-22,471.65
1987-10-23,470.5
1987-10-26,475.0
1987-10-27,474.0
1987-10-28,477.5
1987-10-29,472.45
1987-10-30,468.8
1987-11-02,469.3
1987-11-03,464.25
1987-11-04,466.15
1987-11-05,457.55
1987-11-06,460.0
1987-11-09,463.5
1987-11-10,458.25
1987-11-11,461.85
1987-11-12,462.45
1987-11-13,464.95
1987-11-16,462.1
1987-11-17,464.6
1987-11-18,463.7
1987-11-19,465.15
1987-11-20,465.7
1987-11-23,469.4
1987-11-24,475.0
1987-11-25,476.5
1987-11-26,477.65
1987-11-27,478.4
1987-11-30,492.5
1987-12-01,487.8
1987-12-02,490.9
1987-12-03,491.1
1987-12-04,486.25
1987-12-07,481.15
1987-12-08,484.3
1987-12-09,484.2
1987-12-10,488.0
1987-12-11,493.5
1987-12-14,499.75
1987-12-15,492.5
1987-12-16,486.3
1987-12-17,477.5
1987-12-18,481.0
1987-12-21,480.0
1987-12-22,483.0
1987-12-23,481.5
1987-12-24,481.5
1987-12-25,481.5
1987-12-28,481.5
1987-12-29,485.7
1987-12-30,484.1
1987-12-31,484.1
1988-01-01,484.1
1988-01-04,480.5
1988-01-05,475.5
1988-01-06,481.4
1988-01-07,483.5
1988-01-08,483.9
1988-01-11,483.9
1988-01-12,480.4
1988-01-13,481.9
1988-01-14,481.4
1988-01-15,480.3
1988-01-18,475.4
1988-01-19,477.1
1988-01-20,477.65
1988-01-21,477.2
1988-01-22,476.2
1988-01-25,476.25
1988-01-26,469.75
1988-01-27,465.0
1988-01-28,466.35
1988-01-29,458.0
1988-02-01,452.7
1988-02-02,455.9
1988-02-03,445.4
1988-02-04,443.25
1988-02-05,441.7
1988-02-08,442.1
1988-02-09,438.6
1988-02-10,441.1
1988-02-11,440.6
1988-02-12,443.6
1988-02-15,445.5
1988-02-16,445.0
1988-02-17,445.6
1988-02-18,447.25
1988-02-19,442.9
1988-02-22,445.5
1988-02-23,442.4
1988-02-24,435.75
1988-02-25,432.1
1988-02-26,430.45
1988-02-29,426.15
1988-03-01,429.3
1988-03-02,428.9
1988-03-03,429.1
1988-03-04,431.8
1988-03-07,435.9
1988-03-08,436.35
1988-03-09,436.5
1988-03-10,442.4
1988-03-11,441.8
1988-03-14,442.25
1988-03-15,442.2
1988-03-16,446.2
1988-03-17,445.5
1988-03-18,442.85
1988-03-21,449.25
1988-03-22,447.9
1988-03-23,449.5
1988-03-24,453.95
1988-03-25,451.8
1988-03-28,453.9
1988-03-29,454.9
1988-03-30,453.75
1988-03-31,456.95
1988-04-01,456.95
1988-04-04,456.95
1988-04-05,453.6
1988-04-06,449.85
1988-04-07,447.2
1988-04-08,449.4
1988-04-11,448.8
1988-04-12,450.8
1988-04-13,449.35
1988-04-14,450.35
1988-04-15,456.3
1988-04-18,458.0
1988-04-19,456.9
1988-04-20,457.4
1988-04-21,454.25
1988-04-22,448.6
1988-04-25,450.2
1988-04-26,447.0
1988-04-27,450.3
1988-04-28,452.1
1988-04-29,449.0
1988-05-02,449.0
1988-05-03,445.9
1988-05-04,443.25
1988-05-05,444.85
1988-05-06,442.8
1988-05-09,444.4
1988-05-10,446.65
1988-05-11,449.1
1988-05-12,451.0
1988-05-13,449.5
1988-05-16,453.25
1988-05-17,454.7
1988-05-18,454.0
1988-05-19,457.9
1988-05-20,454.9
1988-05-23,457.25
1988-05-24,457.25
