time,value
139696,65.85939458617935
139697,60.28279831822526
139698,81.38159538705881
139699,76.75086909492393
139700,91.12612741685462
139701,68.5574721108153
139702,60.27391955598803
139703,66.96919615797195
139704,82.94996447518444
139705,75.81916929126955
139706,70.99642190339988
139707,81.91462424712779
139708,59.45582038550391
139709,63.2373349645589
139710,64.11757219474191
139711,59.64419627839494
139712,62.22742799133817
139713,71.49460396878524
139714,93.91997388878912
139715,82.34939514037501
139716,69.73619666382281
139717,59.49628626883581
139718,72.69238533096063
139719,62.84601082571346
139720,66.27402881146548
139721,79.53378300474388
139722,69.05992218249223
139723,63.42465280791187
139724,67.6144716102072
139725,94.29470627228385
139726,79.41264940607563
139727,66.01228224963663
139728,62.69446381524956
139729,91.11684050849132
139730,84.4856452594198
139731,90.93263401857476
139732,69.78810814333379
139733,79.02857289816907
139734,78.75804968996513
139735,95.66139998046324
139736,72.72532220763155
139737,76.44835568719128
139738,87.37682386734016
139739,113.01066625522036
139740,72.15869463995526
139741,59.43196680549626
139742,67.00386893367492
139743,91.48709178148388
139744,66.1023656165552
139745,64.44586419821195
139746,65.8752534342959
139747,78.79610745494716
139748,80.57922344855454
139749,78.22009763350215
139750,67.0837977722169
139751,101.92280138162768
139752,68.15206283627498
139753,61.23421945248449
139754,79.9091059575835
139755,67.03421590159505
139756,103.10748821599536
139757,80.3647068285979
139758,96.3065794380251
139759,68.43540861949901
139760,63.794063191641705
139761,103.1608434399066
139762,98.4122797608638
139763,72.82251558470274
139764,63.29260989734381
139765,72.84501642802164
139766,85.77950396600264
139767,70.92721223091647
139768,85.15851863571109
139769,86.5534180228409
139770,62.87620282005621
139771,94.32539227137218
139772,61.66665345568243
139773,84.16283176043424
139774,60.38756715677751
139775,75.45327588181257
139776,65.5382489935076
139777,84.3015986855085
139778,70.6196344247769
139779,71.78882578039935
139780,67.19643840363615
139781,66.6548966229926
139782,69.60129685451771
139783,78.26594095196509
139784,60.57476456170306
139785,78.62320813529853
139786,83.43830119543786
139787,61.67051194333053
139788,72.76962424362665
139789,74.92210695318167
139790,86.45481049811104
139791,62.82343543571287
139792,88.87606842178755
139793,85.84047218163484
139794,74.37043738962139
139795,79.8189324317494
139796,78.33180164289216
139797,81.93273232497981
139798,65.04482774849785
139799,93.1136982299789
139800,68.2072847483141
139801,76.51933057364218
139802,82.04875847470478
139803,84.19255423052444
139804,75.82315475624935
139805,66.15395746071103
139806,83.84840411646101
139807,60.571275489767615
139808,64.14285349115117
139809,65.1922951249072
139810,88.95188904394024
139811,70.27410480320232
139812,84.13707208146343
139813,59.90053439236107
139814,70.95332878352797
139815,78.9714292803296
139816,77.84318897326064
139817,78.22778971816895
139818,83.48890554116065
139819,66.8264318942648
139820,65.60298433498167
139821,84.34393392840637
139822,63.61834328838596
139823,66.81211025011329
139824,69.6281617964021
139825,67.16444122567503
139826,61.66515915306031
139827,88.29500918504385
139828,67.5335987466704
139829,62.509790647262086
139830,104.80012807329126
139831,89.42459778943714
139832,74.44553825435982
139833,69.15752960900042
139834,60.28570668127289
139835,60.48603006830573
139836,79.49720893689293
139837,62.24250506442558
139838,66.57133145207004
139839,59.74217046299985
139840,103.98978620392298
139841,60.961160732394326
139842,71.97585202211954
139843,85.36099423753402
139844,108.14057909551562
139845,67.42282159853045
139846,101.77763719936492
