Date,Open,High,Low,Close,Adj Close,Volume
2017-01-24,822.0,823.989990234375,814.5,822.4400024414062,822.4400024414062,2971700
2017-01-25,825.7899780273438,837.4199829101562,825.2899780273438,836.52001953125,836.52001953125,3922600
2017-01-26,835.530029296875,843.8400268554688,833.0,839.1500244140625,839.1500244140625,3586300
2017-01-27,839.0,839.7000122070312,829.4400024414062,835.77001953125,835.77001953125,2998700
2017-01-30,833.0,833.5,816.3800048828125,830.3800048828125,830.3800048828125,3747300
2017-01-31,823.75,826.989990234375,819.5599975585938,823.47998046875,823.47998046875,3137200
2017-02-01,829.2100219726562,833.780029296875,824.9400024414062,832.3499755859375,832.3499755859375,3850200
2017-02-02,836.5900268554688,842.489990234375,828.260009765625,839.9500122070312,839.9500122070312,7350500
2017-02-03,806.719970703125,818.2999877929688,804.0,810.2000122070312,810.2000122070312,10868800
2017-02-06,809.7999877929688,810.719970703125,803.0,807.6400146484375,807.6400146484375,3897300
2017-02-07,809.3099975585938,816.1599731445312,807.5,812.5,812.5,3466100
2017-02-08,812.6900024414062,821.47998046875,812.5,819.7100219726562,819.7100219726562,2858000
2017-02-09,821.5999755859375,825.0,819.7100219726562,821.3599853515625,821.3599853515625,2484900
2017-02-10,823.8200073242188,828.0,822.8499755859375,827.4600219726562,827.4600219726562,2429600
2017-02-13,831.6199951171875,843.0,828.5499877929688,836.530029296875,836.530029296875,4172600
2017-02-14,837.0,838.3099975585938,831.4500122070312,836.3900146484375,836.3900146484375,2792400
2017-02-15,834.0,842.8099975585938,832.8200073242188,842.7000122070312,842.7000122070312,2968900
2017-02-16,841.8400268554688,845.0,839.3800048828125,844.1400146484375,844.1400146484375,2714700
2017-02-17,842.0,847.27001953125,840.72998046875,845.0700073242188,845.0700073242188,3112300
2017-02-21,848.8400268554688,857.97998046875,847.25,856.4400024414062,856.4400024414062,3507700
2017-02-22,856.9500122070312,858.4299926757812,852.1799926757812,855.6099853515625,855.6099853515625,2617000
2017-02-23,857.5700073242188,860.8599853515625,848.0,852.1900024414062,852.1900024414062,3462000
2017-02-24,844.6900024414062,845.8099975585938,837.75,845.239990234375,845.239990234375,3688000
2017-02-27,842.3800048828125,852.5,839.6699829101562,848.6400146484375,848.6400146484375,2713600
2017-02-28,851.4500122070312,854.0900268554688,842.0499877929688,845.0399780273438,845.0399780273438,2793700
2017-03-01,853.0499877929688,854.8300170898438,849.010009765625,853.0800170898438,853.0800170898438,2760100
2017-03-02,853.0800170898438,854.8200073242188,847.280029296875,848.9099731445312,848.9099731445312,2132100
2017-03-03,847.2000122070312,851.989990234375,846.27001953125,849.8800048828125,849.8800048828125,1941100
2017-03-06,845.22998046875,848.489990234375,841.1199951171875,846.6099853515625,846.6099853515625,2610400
2017-03-07,845.47998046875,848.4600219726562,843.75,846.02001953125,846.02001953125,2247600
2017-03-08,848.0,853.0700073242188,846.7899780273438,850.5,850.5,2286500
2017-03-09,851.0,856.4000244140625,850.3099975585938,853.0,853.0,2048200
2017-03-10,857.0,857.3499755859375,851.719970703125,852.4600219726562,852.4600219726562,2436400
2017-03-13,851.77001953125,855.6900024414062,851.7100219726562,854.5900268554688,854.5900268554688,1909700
2017-03-14,853.5499877929688,853.75,847.5499877929688,852.530029296875,852.530029296875,2130600
2017-03-15,854.3300170898438,854.4500122070312,847.1099853515625,852.969970703125,852.969970703125,2562200
2017-03-16,855.2999877929688,855.5,850.510009765625,853.4199829101562,853.4199829101562,1842300
2017-03-17,853.489990234375,853.8300170898438,850.6400146484375,852.3099975585938,852.3099975585938,3384400
2017-03-20,851.510009765625,857.7999877929688,851.010009765625,856.969970703125,856.969970703125,2282700
2017-03-21,858.8400268554688,862.7999877929688,841.3099975585938,843.2000122070312,843.2000122070312,4382900
2017-03-22,840.4299926757812,849.3699951171875,839.0499877929688,848.0599975585938,848.0599975585938,2658700
2017-03-23,848.2000122070312,850.8900146484375,844.7999877929688,847.3800048828125,847.3800048828125,1953000
2017-03-24,851.6799926757812,851.7999877929688,843.530029296875,845.6099853515625,845.6099853515625,2138300
2017-03-27,838.0700073242188,850.2999877929688,833.5,846.8200073242188,846.8200073242188,2755800
2017-03-28,851.75,858.4600219726562,850.0999755859375,856.0,856.0,3041600
2017-03-29,859.0499877929688,876.4400024414062,859.02001953125,874.3200073242188,874.3200073242188,4485800
2017-03-30,874.9500122070312,877.0599975585938,871.6599731445312,876.3400268554688,876.3400268554688,2762700
2017-03-31,877.0,890.3499755859375,876.6500244140625,886.5399780273438,886.5399780273438,3957600
2017-04-03,888.0,893.489990234375,885.4199829101562,891.510009765625,891.510009765625,3422300
2017-04-04,891.5,908.5399780273438,890.280029296875,906.8300170898438,906.8300170898438,4984700
2017-04-05,910.8200073242188,923.719970703125,905.6199951171876,909.280029296875,909.280029296875,7508400
2017-04-06,913.7999877929688,917.1900024414062,894.489990234375,898.280029296875,898.280029296875,6344100
2017-04-07,899.6500244140625,900.0900268554688,889.3099975585938,894.8800048828125,894.8800048828125,3710900
2017-04-10,899.6300048828125,908.510009765625,899.0,907.0399780273438,907.0399780273438,3184300
2017-04-11,907.0399780273438,911.239990234375,897.5,902.3599853515624,902.3599853515624,3012700
2017-04-12,903.0900268554688,904.0900268554688,895.25,896.22998046875,896.22998046875,2456100
2017-04-13,891.4500122070312,894.969970703125,884.489990234375,884.6699829101562,884.6699829101562,3174600
