date,time,store,item,x,y
886735,255,27,50,228.52460082545227,45.28454716700932
886736,256,27,50,229.02460082545227,39.31316498956599
886737,257,27,50,229.52460082545227,35.602032282446366
886738,258,27,50,230.02460082545227,36.35478928825411
886739,259,27,50,230.52460082545227,37.98678382608526
886740,260,27,50,231.02460082545227,34.911373342149815
886741,261,27,50,231.52460082545227,33.654243067828745
886742,262,27,50,232.02460082545227,33.97297537665742
886743,263,27,50,232.52460082545227,34.22468402341341
886744,264,27,50,233.02460082545227,34.01915480451893
886745,265,27,50,233.52460082545227,36.41084828752653
886746,266,27,50,234.02460082545227,32.712248345075224
886747,267,27,50,234.52460082545227,33.53314469047653
886748,268,27,50,235.02460082545227,34.61371316347837
886749,269,27,50,235.52460082545227,33.6057252392697
886750,270,27,50,236.02460082545227,31.47900000035956
886751,271,27,50,236.52460082545227,33.312268854640735
886752,272,27,50,237.02460082545227,34.719015646165666
886753,273,27,50,237.52460082545227,34.880536366580856
886754,274,27,50,238.02460082545227,34.20306548436129
886755,275,27,50,238.52460082545227,34.78877131804616
886756,276,27,50,239.02460082545227,34.667699887393844
886757,277,27,50,239.52460082545227,33.4921245735602
886758,278,27,50,240.02460082545227,34.56901607395253
886759,279,27,50,240.52460082545227,35.14256187723864
886760,280,27,50,241.02460082545227,35.75834110099966
886761,281,27,50,241.52460082545227,33.41890860491038
886762,282,27,50,242.02460082545227,36.49682944646169
886763,283,27,50,242.52460082545227,42.56867144081812
886764,284,27,50,243.02460082545227,37.93694812168197
886765,285,27,50,243.52460082545227,34.02140960829881
886766,286,27,50,244.02460082545227,37.67073091984552
886767,287,27,50,244.52460082545227,36.3102615407709
886768,288,27,50,245.02460082545227,36.947392212102216
886769,289,27,50,245.52460082545227,35.09664340637946
886770,290,27,50,246.02460082545227,37.39762236129374
886771,291,27,50,246.52460082545227,55.21377461033957
886772,292,27,50,247.02460082545227,56.98018277122992
886773,293,27,50,247.52460082545227,14.991304319985373
886774,294,27,50,248.02460082545227,14.013710079936947
886775,295,27,50,248.52460082545227,39.11614375439876
886776,296,27,50,249.02460082545227,30.1874375615996
886777,297,27,50,249.52460082545227,33.683262900033654
886778,298,27,50,250.02460082545227,39.07904915588756
886779,299,27,50,250.52460082545227,42.11690958634559
886780,300,27,50,251.02460082545227,48.36569290599353
886781,301,27,50,251.52460082545227,42.95080049633974
886782,302,27,50,252.02460082545227,38.11740628125973
886783,303,27,50,252.52460082545227,39.7384436335011
886784,304,27,50,253.02460082545227,42.72202771331817
886785,305,27,50,253.52460082545227,39.40020204125399
886786,306,27,50,254.02460082545227,33.86726085882876
886787,307,27,50,254.52460082545227,39.03630560534299
886788,308,27,50,255.02460082545227,35.507032409290645
886789,309,27,50,255.52460082545227,37.21019160716352
886790,310,27,50,256.02460082545224,37.79295359533573
886791,311,27,50,256.52460082545224,37.91194784951352
886792,312,27,50,257.02460082545224,37.1270905303514
886793,313,27,50,257.52460082545224,38.60292546296473
886794,314,27,50,258.02460082545224,37.358472236824326
886795,315,27,50,258.52460082545224,37.18210521667455
886796,316,27,50,259.02460082545224,39.531574047992216
886797,317,27,50,259.52460082545224,39.759275108564864
886798,318,27,50,260.02460082545224,39.86457993350668
886799,319,27,50,260.52460082545224,38.86854340344257
886800,320,27,50,261.02460082545224,37.43457543128047
886801,321,27,50,262.12460082545226,39.82335276666421
886802,322,27,50,263.2246008254523,38.25973450609016
886803,323,27,50,264.3246008254523,39.56403125002319
886804,324,27,50,265.4246008254524,39.85411552327605
886805,325,27,50,266.52460082545235,37.1240551696387
886806,326,27,50,267.6246008254524,39.25658621116268
886807,327,27,50,268.7246008254524,42.93114336148555
