x,y,item,store
2016-01-17,121.3482957507039,26,32
2016-01-24,47.65128393059098,26,32
2016-01-31,74.81572561481781,26,32
2016-02-07,24.67010071659769,26,32
2016-02-14,49.46696182904246,26,32
2016-02-21,32.56761416036662,26,32
2016-02-28,59.58189074342053,26,32
2016-03-06,38.70127755586435,26,32
2016-03-13,55.14313711467126,26,32
2016-03-20,56.03206823298398,26,32
2016-03-27,28.392559392245985,26,32
2016-04-03,63.63544598616113,26,32
2016-04-10,32.519476945961486,26,32
2016-04-17,61.319079766633685,26,32
2016-04-24,47.465086224425,26,32
2016-05-01,73.86754659799338,26,32
2016-05-08,58.15953898999528,26,32
2016-05-15,50.67840534137922,26,32
2016-05-22,41.0240351057896,26,32
2016-05-29,117.14959991418948,26,32
2016-06-05,47.03257544495443,26,32
2016-06-12,37.86161976055337,26,32
2016-06-19,49.2451582756437,26,32
2016-06-26,29.48592452768153,26,32
2016-07-03,83.2555473086532,26,32
2016-07-10,75.23447297819415,26,32
2016-07-17,61.682299726618695,26,32
2016-07-24,35.896764119829065,26,32
2016-07-31,50.47080013873306,26,32
2016-08-07,117.85303134049605,26,32
2016-08-14,143.2993243558819,26,32
2016-08-21,45.10119950203464,26,32
2016-08-28,43.18489633363002,26,32
2016-09-04,101.95131139787648,26,32
2016-09-11,38.35191642716248,26,32
2016-09-18,67.55422485268735,26,32
2016-09-25,37.34478358404405,26,32
2016-10-02,70.75077333845695,26,32
2016-10-09,88.0961134987018,26,32
2016-10-16,55.26241120952188,26,32
2016-10-23,67.19028598851514,26,32
2016-10-30,15.91665754684957,26,32
2016-11-06,30.61903426853607,26,32
2016-11-13,59.35477268671976,26,32
2016-11-20,107.17199530075844,26,32
2016-11-27,55.08117607940238,26,32
2016-12-04,117.68055913102852,26,32
2016-12-11,47.89030346289903,26,32
2016-12-18,58.66105530637397,26,32
2016-12-25,55.77885306999956,26,32
2017-01-01,43.38443144066277,26,32
2017-01-08,70.538728891481,26,32
2017-01-15,37.15463125696539,26,32
2017-01-22,47.38178155507708,26,32
2017-01-29,83.22495766042387,26,32
2017-02-05,99.0271205174487,26,32
2017-02-12,24.398887003200517,26,32
2017-02-19,101.16845059837073,26,32
2017-02-26,75.21863263670741,26,32
2017-03-05,102.56407134652846,26,32
2017-03-12,54.63249324402808,26,32
2017-03-19,49.47630055624164,26,32
2017-03-26,41.74637162811226,26,32
2017-04-02,50.17635155568943,26,32
2017-04-09,131.1724517859417,26,32
2017-04-16,97.92169598625692,26,32
2017-04-23,35.99226867970285,26,32
2017-04-30,37.61568081103182,26,32
