date,time,store,item,x,y
884444,204,27,46,213.59999999999928,11.305359937459334
884445,205,27,46,214.69999999999928,15.21854844204512
884446,206,27,46,215.79999999999927,20.26769516054092
884447,207,27,46,216.89999999999927,22.403422937099112
884448,208,27,46,217.9999999999993,27.799759843544724
884449,209,27,46,219.09999999999928,32.94593566974941
884450,210,27,46,220.19999999999925,37.38990302705912
884451,211,27,46,221.29999999999924,32.37925940813546
884452,212,27,46,222.39999999999924,30.32023824704459
884453,213,27,46,223.49999999999923,27.17018473227562
884454,214,27,46,224.59999999999923,27.89472927955852
884455,215,27,46,225.6999999999992,27.598127176470992
884456,216,27,46,226.7999999999992,26.77935377417319
884457,217,27,46,227.8999999999992,28.646081140035413
884458,218,27,46,228.9999999999992,27.827110990932308
884459,219,27,46,230.0999999999992,28.86692904338981
884460,220,27,46,231.1999999999992,27.29160600328225
884461,221,27,46,232.2999999999992,28.15810846414352
884462,222,27,46,233.3999999999992,29.286487068043883
884463,223,27,46,234.4999999999992,27.53874437187657
884464,224,27,46,235.5999999999992,29.08887730061676
884465,225,27,46,236.6999999999992,27.086535869969246
884466,226,27,46,237.7999999999992,28.34812747272596
884467,227,27,46,238.89999999999915,28.74781922558041
884468,228,27,46,239.99999999999915,29.02689419295561
884469,229,27,46,241.0999999999992,29.68894609947541
884470,230,27,46,242.1999999999992,28.690696050414648
884471,231,27,46,243.2999999999992,29.07709690670628
884472,232,27,46,244.39999999999912,30.037487791250488
884473,233,27,46,245.49999999999912,33.111749272156246
884474,234,27,46,246.5999999999991,30.308520229280138
884475,235,27,46,247.6999999999991,30.821970450949845
884476,236,27,46,248.7999999999991,26.20694964973901
884477,237,27,46,249.8999999999991,35.97184124889909
884478,238,27,46,250.9999999999991,26.578457484449608
884479,239,27,46,252.09999999999908,30.90257759112906
884480,240,27,46,253.19999999999908,31.64132358141809
884481,241,27,46,254.29999999999907,29.31330852861049
884482,242,27,46,255.39999999999907,31.516838393692133
884483,243,27,46,256.4999999999991,34.85809794881673
884484,244,27,46,257.5999999999991,38.96966361781292
884485,245,27,46,258.69999999999914,47.33637879986119
884486,246,27,46,259.7999999999992,52.858626056449154
884487,247,27,46,260.8999999999992,62.044785341603365
884488,248,27,46,261.9999999999992,49.84417145972908
884489,249,27,46,263.0999999999992,19.18290704688256
884490,250,27,46,264.19999999999925,22.817976602096675
884491,251,27,46,265.2999999999993,27.168402278659173
884492,252,27,46,266.3999999999993,28.062289625834364
884493,253,27,46,267.4999999999993,31.307911273510125
884494,254,27,46,268.59999999999934,38.988337824432406
884495,255,27,46,269.69999999999936,43.72826778329288
884496,256,27,46,270.7999999999994,37.84448756073434
884497,257,27,46,271.8999999999994,35.492066967435285
884498,258,27,46,272.99999999999943,33.525172673096684
884499,259,27,46,274.09999999999945,34.64438093555703
884500,260,27,46,275.1999999999995,32.14844058845585
884501,261,27,46,276.2999999999995,32.826350808536404
884502,262,27,46,277.3999999999995,32.51537182571273
884503,263,27,46,278.49999999999955,34.27553009519762
884504,264,27,46,279.5999999999996,33.63499888569291
884505,265,27,46,280.6999999999996,33.792334518972304
884506,266,27,46,281.7999999999996,33.94628231221123
884507,267,27,46,282.89999999999964,34.32452093273297
884508,268,27,46,283.99999999999966,37.745949117958496
884509,269,27,46,285.0999999999997,32.04739493143179
884510,270,27,46,286.1999999999997,34.340513116826386
884511,271,27,46,287.2999999999997,33.72485626614782
884512,272,27,46,288.3999999999997,33.92872021989634
884513,273,27,46,289.4999999999998,35.47271140028458
884514,274,27,46,290.5999999999998,34.49450313283931
884515,275,27,46,291.6999999999998,35.567793879177245
884516,276,27,46,292.79999999999984,35.16230154049523
884517,277,27,46,293.89999999999986,36.87098526322386
884518,278,27,46,294.9999999999999,35.668352001305976
884519,279,27,46,296.0999999999999,36.25177960055886
884520,280,27,46,297.19999999999993,36.19338257361071
884521,281,27,46,298.29999999999995,33.71669160724466
884522,282,27,46,299.4,40.89953806434608
884523,283,27,46,300.5,29.839260611035147
884524,284,27,46,301.6,34.7889801588606
884525,285,27,46,302.70000000000005,38.4274029934913
884526,286,27,46,303.80000000000007,33.61316673275614
884527,287,27,46,304.9000000000001,37.5501635884161
884528,288,27,46,306.0000000000001,38.246467547249296
884529,289,27,46,307.10000000000014,46.11188516727871
884530,290,27,46,308.20000000000016,53.065203237619855
884531,291,27,46,309.3000000000002,58.41457215977833
884532,292,27,46,310.4000000000002,66.82405846073233
884533,293,27,46,311.5000000000002,57.468463543151096
884534,294,27,46,312.60000000000025,24.78975166331953
884535,295,27,46,313.7000000000003,28.57674003026553
884536,296,27,46,314.8000000000003,31.80755953397645
884537,297,27,46,315.9000000000003,35.08524282721863
884538,298,27,46,317.00000000000034,37.71310650836272
884539,299,27,46,318.1000000000004,44.88569089723695
884540,300,27,46,319.2000000000004,48.37324740054768
884541,301,27,46,320.3000000000004,45.004947683050446
884542,302,27,46,321.40000000000043,41.18859389724175
884543,303,27,46,322.50000000000045,39.93509214706599
884544,304,27,46,323.6000000000005,40.25905297440647
884545,305,27,46,324.7000000000005,40.0812726123461
884546,306,27,46,325.8000000000005,41.44753696165443
884547,307,27,46,326.90000000000055,40.162360260167
884548,308,27,46,328.00000000000057,39.43922405272801
884549,309,27,46,329.1000000000006,42.630250880437806
884550,310,27,46,330.2000000000006,42.172250076235706
884551,311,27,46,331.30000000000064,40.70972245081133
884552,312,27,46,332.40000000000066,39.84290708450429
884553,313,27,46,333.5000000000007,39.916380996909176
884554,314,27,46,334.6000000000007,41.50123878124624
884555,315,27,46,335.7000000000007,41.47623263734354
884556,316,27,46,336.80000000000075,40.66426466078941
884557,317,27,46,337.9000000000008,41.49359437197462
884558,318,27,46,339.0000000000008,41.96113060815176
884559,319,27,46,340.1000000000008,41.18325621258133
884560,320,27,46,341.20000000000084,43.02793382431039
884561,321,27,46,342.30000000000086,43.2058261830431
884562,322,27,46,343.4000000000009,42.58285330486154
884563,323,27,46,344.5000000000009,41.80780927509847
884564,324,27,46,345.60000000000093,42.53881584791948
884565,325,27,46,346.7000000000009,43.604885029166034
884566,326,27,46,347.800000000001,41.202896855513565
884567,327,27,46,348.900000000001,45.55498376235684
884568,328,27,46,350.000000000001,37.08336456478437
884569,329,27,46,351.10000000000105,42.269210998877135
884570,330,27,46,352.20000000000107,42.8450240777788
884571,331,27,46,353.3000000000011,39.8085611290912
884572,332,27,46,354.4000000000011,43.18926826436324
884573,333,27,46,355.50000000000114,45.79199238811752
884574,334,27,46,356.6000000000012,50.128425879801135
884575,335,27,46,357.7000000000012,58.691410747238656
884576,336,27,46,358.8000000000012,64.57432028188751
884577,337,27,46,359.9000000000012,73.57998345836504
884578,338,27,46,361.0000000000013,63.34662052002432
884579,339,27,46,362.1000000000013,30.59083106267581
884580,340,27,46,363.2000000000013,34.93963396801778
884581,341,27,46,364.3000000000013,37.12551296586749
884582,342,27,46,365.4000000000013,39.96807348283907
884583,343,27,46,366.50000000000136,46.06295554762983
884584,344,27,46,367.6000000000014,48.54162850207128
884585,345,27,46,368.7000000000014,55.38924573410377
884586,346,27,46,369.80000000000143,48.89709374044373
884587,347,27,46,370.9000000000015,47.15468389657397
884588,348,27,46,372.0000000000015,44.74780214606633
884589,349,27,46,373.1000000000015,44.639927815270624
884590,350,27,46,374.2000000000015,45.16011865253478
884591,351,27,46,375.3000000000016,45.60369138664503
884592,352,27,46,376.4000000000016,44.57116535605964
884593,353,27,46,377.5000000000016,45.68886577185968
884594,354,27,46,378.6000000000016,46.60653303081165
884595,355,27,46,379.7000000000016,46.60312118127246
884596,356,27,46,380.80000000000166,45.33400948720608
884597,357,27,46,381.9000000000017,47.777997097765386
884598,358,27,46,383.0000000000017,47.206623773420695
884599,359,27,46,384.1000000000017,46.76678505339984
884600,360,27,46,385.20000000000175,46.899229012774505
884601,361,27,46,386.3000000000018,47.432900412343024
884602,362,27,46,387.4000000000018,46.36255186055399
884603,363,27,46,388.5000000000018,46.48563373422263
884604,364,27,46,389.6000000000018,45.1159068595418
884605,365,27,46,390.70000000000186,47.22427035729583
884606,366,27,46,391.8000000000019,46.420895286983246
884607,367,27,46,392.9000000000019,45.50861649382012
884608,368,27,46,394.00000000000193,48.00369444677688
884609,369,27,46,395.100000000002,50.32155815609356
884610,370,27,46,396.200000000002,47.95134572606055
884611,371,27,46,397.300000000002,46.38166572733861
884612,372,27,46,398.400000000002,50.82344488829941
884613,373,27,46,399.5000000000021,43.004477670500194
884614,374,27,46,400.60000000000207,47.89041911636738
884615,375,27,46,401.7000000000021,50.15929058537149
884616,376,27,46,402.8000000000021,44.88586881834928
884617,377,27,46,403.9000000000021,48.83341857952286
884618,378,27,46,405.00000000000216,53.605561105737294
884619,379,27,46,406.1000000000022,58.86299826450637
884620,380,27,46,407.2000000000022,63.4431584577531
884621,381,27,46,408.3000000000022,67.55756424607888
884622,382,27,46,409.4000000000023,77.66672058967306
884623,383,27,46,410.5000000000023,68.01907452027119
884624,384,27,46,411.6000000000023,35.693948037047626
884625,385,27,46,412.7000000000023,40.62195065859777
884626,386,27,46,413.8000000000024,43.3245294529896
884627,387,27,46,414.9000000000024,45.77828762784018
884628,388,27,46,416.0000000000024,49.9755248380697
884629,389,27,46,417.1000000000024,55.35672078810386
884630,390,27,46,418.2000000000024,59.66634207350629
884631,391,27,46,419.30000000000246,54.54739223572145
884632,392,27,46,420.4000000000025,54.59294725471737
884633,393,27,46,421.5000000000025,51.84410105572054
884634,394,27,46,422.6000000000025,51.28170670107903
884635,395,27,46,423.70000000000255,49.21105133019088
884636,396,27,46,424.80000000000257,52.04101882830136
