Date,Value
2000-07-28,278.1
2000-07-31,276.75
2000-08-01,277.6
2000-08-02,277.6
2000-08-03,275.5
2000-08-04,273.95
2000-08-07,273.2
2000-08-08,273.1
2000-08-09,272.0
2000-08-10,272.2
2000-08-11,272.7
2000-08-14,275.45
2000-08-15,274.15
2000-08-16,276.35
2000-08-17,277.2
2000-08-18,275.6
2000-08-21,274.6
2000-08-22,273.4
2000-08-23,273.15
2000-08-24,272.6
2000-08-25,273.65
2000-08-28,273.65
2000-08-29,274.0
2000-08-30,273.3
2000-08-31,277.0
2000-09-01,277.0
2000-09-04,276.65
2000-09-05,275.0
2000-09-06,274.15
2000-09-07,272.7
2000-09-08,272.75
2000-09-11,272.55
2000-09-12,274.65
2000-09-13,272.5
2000-09-14,273.1
2000-09-15,272.6
2000-09-18,273.0
2000-09-19,271.85
2000-09-20,271.4
2000-09-21,269.5
2000-09-22,273.95
2000-09-25,272.85
2000-09-26,274.85
2000-09-27,276.15
2000-09-28,276.4
2000-09-29,273.65
2000-10-02,273.1
2000-10-03,272.1
2000-10-04,271.35
2000-10-05,270.4
2000-10-06,270.0
2000-10-09,270.0
2000-10-10,270.5
2000-10-11,272.75
2000-10-12,274.0
2000-10-13,273.25
2000-10-16,271.6
2000-10-17,270.25
2000-10-18,272.0
2000-10-19,270.3
2000-10-20,270.45
2000-10-23,271.45
2000-10-24,270.2
2000-10-25,266.8
2000-10-26,266.4
2000-10-27,263.8
2000-10-30,264.75
2000-10-31,264.5
2000-11-01,265.5
2000-11-02,264.85
2000-11-03,264.65
2000-11-06,265.7
2000-11-07,265.5
2000-11-08,264.1
2000-11-09,264.65
2000-11-10,264.85
2000-11-13,264.85
2000-11-14,264.95
2000-11-15,264.6
2000-11-16,266.7
2000-11-17,265.25
2000-11-20,266.15
2000-11-21,266.15
2000-11-22,266.15
2000-11-23,265.7
2000-11-24,265.55
2000-11-27,268.15
2000-11-28,269.95
2000-11-29,269.1
2000-11-30,269.1
2000-12-01,269.2
2000-12-04,270.7
2000-12-05,270.8
2000-12-06,271.6
2000-12-07,273.9
2000-12-08,272.95
2000-12-11,270.7
2000-12-12,270.75
2000-12-13,269.6
2000-12-14,269.3
2000-12-15,270.35
2000-12-18,270.2
2000-12-19,269.55
2000-12-20,272.45
2000-12-21,273.1
2000-12-22,273.1
2000-12-25,273.1
2000-12-26,273.1
2000-12-27,275.05
2000-12-28,274.45
2000-12-29,274.45
2001-01-01,274.45
2001-01-02,271.1
2001-01-03,267.15
2001-01-04,267.1
2001-01-05,267.4
2001-01-08,268.3
2001-01-09,267.0
2001-01-10,266.3
2001-01-11,264.15
2001-01-12,263.7
2001-01-15,263.5
2001-01-16,264.45
2001-01-17,263.5
2001-01-18,264.9
2001-01-19,264.9
2001-01-22,266.15
2001-01-23,266.1
2001-01-24,264.25
2001-01-25,264.9
2001-01-26,263.55
2001-01-29,262.85
2001-01-30,264.95
2001-01-31,264.5
2001-02-01,267.65
2001-02-02,266.7
2001-02-05,265.45
2001-02-06,262.7
2001-02-07,263.15
2001-02-08,262.95
2001-02-09,259.9
2001-02-12,261.1
2001-02-13,260.75
2001-02-14,260.25
2001-02-15,258.55
2001-02-16,257.45
2001-02-19,259.45
2001-02-20,256.25
2001-02-21,257.5
2001-02-22,258.85
2001-02-23,260.45
2001-02-26,263.2
2001-02-27,268.3
2001-02-28,266.7
2001-03-01,266.35
2001-03-02,263.1
2001-03-05,262.5
2001-03-06,261.85
2001-03-07,260.65
2001-03-08,263.65
2001-03-09,269.8
2001-03-12,272.5
2001-03-13,269.3
2001-03-14,263.85
2001-03-15,262.05
2001-03-16,260.7
2001-03-19,260.55
2001-03-20,261.55
2001-03-21,262.0
2001-03-22,261.15
2001-03-23,262.85
2001-03-26,262.2
2001-03-27,262.0
2001-03-28,260.15
2001-03-29,260.15
2001-03-30,257.7
2001-04-02,255.95
2001-04-03,257.1
2001-04-04,259.45
2001-04-05,258.1
2001-04-06,258.8
2001-04-09,259.0
2001-04-10,256.65
2001-04-11,257.7
2001-04-12,259.25
2001-04-13,259.25
2001-04-16,259.25
2001-04-17,260.55
2001-04-18,258.85
2001-04-19,263.1
2001-04-20,263.85
2001-04-23,262.6
2001-04-24,263.4
2001-04-25,263.5
2001-04-26,263.5
2001-04-27,264.6
2001-04-30,263.15
2001-05-01,264.0
2001-05-02,263.95
2001-05-03,266.4
2001-05-04,266.6
2001-05-07,266.6
2001-05-08,265.2
2001-05-09,267.85
2001-05-10,268.45
2001-05-11,269.05
2001-05-14,268.35
2001-05-15,266.6
2001-05-16,270.9
2001-05-17,274.0
2001-05-18,273.0
2001-05-21,291.25
2001-05-22,284.15
2001-05-23,283.15
2001-05-24,286.05
2001-05-25,276.25
2001-05-28,276.25
2001-05-29,275.75
2001-05-30,271.0
2001-05-31,267.5
2001-06-01,265.4
2001-06-04,266.5
2001-06-05,265.7
2001-06-06,265.5
2001-06-07,266.1
2001-06-08,267.0
2001-06-11,268.5
2001-06-12,269.9
2001-06-13,271.95
2001-06-14,272.4
2001-06-15,272.2
2001-06-18,272.0
2001-06-19,273.4
2001-06-20,271.5
2001-06-21,271.7
2001-06-22,273.3
2001-06-25,272.9
2001-06-26,274.0
2001-06-27,274.8
2001-06-28,269.5
