Date,Value
1999-02-05,289.4
1999-02-08,288.85
1999-02-09,287.0
1999-02-10,288.2
1999-02-11,287.3
1999-02-12,289.15
1999-02-15,289.2
1999-02-16,285.3
1999-02-17,285.75
1999-02-18,285.7
1999-02-19,286.35
1999-02-22,287.2
1999-02-23,286.7
1999-02-24,287.4
1999-02-25,286.45
1999-02-26,287.05
1999-03-01,286.7
1999-03-02,288.25
1999-03-03,285.95
1999-03-04,287.7
1999-03-05,287.9
1999-03-08,289.5
1999-03-09,292.95
1999-03-10,291.8
1999-03-11,294.0
1999-03-12,292.5
1999-03-15,289.7
1999-03-16,283.0
1999-03-17,284.7
1999-03-18,283.7
1999-03-19,283.7
1999-03-22,284.3
1999-03-23,284.1
1999-03-24,284.25
1999-03-25,283.4
1999-03-26,279.8
1999-03-29,280.15
1999-03-30,279.6
1999-03-31,279.45
1999-04-01,280.55
1999-04-02,280.55
1999-04-05,280.55
1999-04-06,278.5
1999-04-07,280.15
1999-04-08,281.0
1999-04-09,280.6
1999-04-12,283.2
1999-04-13,283.45
1999-04-14,283.4
1999-04-15,283.65
1999-04-16,284.2
1999-04-19,284.2
1999-04-20,284.35
1999-04-21,283.25
1999-04-22,283.4
1999-04-23,283.3
1999-04-26,281.5
1999-04-27,281.05
1999-04-28,283.0
1999-04-29,283.0
1999-04-30,286.6
1999-05-03,286.6
1999-05-04,285.3
1999-05-05,286.0
1999-05-06,287.95
1999-05-07,282.4
1999-05-10,278.0
1999-05-11,279.45
1999-05-12,277.55
1999-05-13,277.85
1999-05-14,276.0
1999-05-17,276.1
1999-05-18,275.05
1999-05-19,272.5
1999-05-20,274.0
1999-05-21,273.3
1999-05-24,272.2
1999-05-25,271.7
1999-05-26,269.5
1999-05-27,268.95
1999-05-28,268.6
1999-05-31,268.6
1999-06-01,266.85
1999-06-02,267.15
1999-06-03,264.75
1999-06-04,265.3
1999-06-07,265.6
1999-06-08,262.35
1999-06-09,261.3
1999-06-10,258.6
1999-06-11,259.7
1999-06-14,260.35
1999-06-15,260.0
1999-06-16,258.7
1999-06-17,258.15
1999-06-18,258.95
1999-06-21,259.3
1999-06-22,258.55
1999-06-23,259.15
1999-06-24,260.15
1999-06-25,260.7
1999-06-28,260.3
1999-06-29,262.0
1999-06-30,261.0
1999-07-01,262.6
1999-07-02,263.1
1999-07-05,261.8
1999-07-06,257.6
1999-07-07,257.1
1999-07-08,257.2
1999-07-09,257.3
1999-07-12,256.0
1999-07-13,254.65
1999-07-14,255.25
1999-07-15,253.3
1999-07-16,255.65
1999-07-19,253.95
1999-07-20,252.8
1999-07-21,254.5
1999-07-22,253.95
1999-07-23,255.3
1999-07-26,253.5
1999-07-27,254.6
1999-07-28,254.1
1999-07-29,253.9
1999-07-30,255.6
1999-08-02,255.35
1999-08-03,256.0
1999-08-04,255.85
1999-08-05,256.0
1999-08-06,255.75
1999-08-09,256.5
1999-08-10,256.5
1999-08-11,257.75
1999-08-12,260.3
1999-08-13,260.45
1999-08-16,259.0
1999-08-17,259.65
1999-08-18,261.3
1999-08-19,258.0
1999-08-20,258.25
1999-08-23,255.9
1999-08-24,253.4
1999-08-25,252.85
1999-08-26,253.15
1999-08-27,253.8
1999-08-30,253.8
1999-08-31,254.8
1999-09-01,254.7
1999-09-02,254.2
1999-09-03,254.4
1999-09-06,254.6
1999-09-07,255.6
1999-09-08,256.15
1999-09-09,256.9
1999-09-10,256.0
1999-09-13,256.3
1999-09-14,256.75
1999-09-15,257.15
1999-09-16,255.9
1999-09-17,255.1
1999-09-20,255.4
1999-09-21,258.85
1999-09-22,263.4
1999-09-23,264.35
1999-09-24,270.0
1999-09-27,281.1
1999-09-28,301.5
1999-09-29,307.0
1999-09-30,299.0
1999-10-01,307.5
1999-10-04,312.75
1999-10-05,325.5
1999-10-06,318.25
1999-10-07,323.5
1999-10-08,323.25
1999-10-11,317.75
1999-10-12,320.25
1999-10-13,321.75
1999-10-14,321.0
1999-10-15,315.75
1999-10-18,311.75
1999-10-19,309.5
1999-10-20,307.0
1999-10-21,302.85
1999-10-22,302.4
1999-10-25,302.0
1999-10-26,296.4
1999-10-27,290.6
1999-10-28,296.25
1999-10-29,299.1
1999-11-01,291.35
1999-11-02,290.75
1999-11-03,291.0
1999-11-04,290.6
1999-11-05,289.7
1999-11-08,288.25
1999-11-09,290.75
1999-11-10,295.75
1999-11-11,296.0
1999-11-12,291.25
1999-11-15,290.9
1999-11-16,294.25
1999-11-17,293.65
1999-11-18,293.6
1999-11-19,293.75
1999-11-22,294.9
1999-11-23,297.25
1999-11-24,297.5
1999-11-25,298.4
1999-11-26,296.85
1999-11-29,292.25
1999-11-30,291.35
1999-12-01,289.15
1999-12-02,286.0
1999-12-03,282.75
1999-12-06,276.1
1999-12-07,279.25
1999-12-08,280.95
1999-12-09,279.0
1999-12-10,280.65
1999-12-13,279.5
1999-12-14,279.25
1999-12-15,280.05
1999-12-16,280.3
1999-12-17,284.15
1999-12-20,284.25
1999-12-21,282.75
1999-12-22,285.75
1999-12-23,287.3
1999-12-24,287.3
1999-12-27,287.3
1999-12-28,287.3
1999-12-29,290.9
1999-12-30,290.25
1999-12-31,290.25
2000-01-03,290.25
2000-01-04,281.5
2000-01-05,280.45
2000-01-06,279.4
2000-01-07,282.1
2000-01-10,281.6
2000-01-11,282.25
2000-01-12,282.25
2000-01-13,282.1
2000-01-14,283.3
2000-01-17,285.35
2000-01-18,285.8
2000-01-19,287.65
2000-01-20,288.1
2000-01-21,287.75
2000-01-24,287.2
2000-01-25,288.0
2000-01-26,285.9
2000-01-27,285.55
2000-01-28,286.75
2000-01-31,283.3
2000-02-01,283.0
2000-02-02,285.6
2000-02-03,285.05
2000-02-04,293.65
2000-02-07,312.7
2000-02-08,296.25
2000-02-09,308.6
2000-02-10,309.0
2000-02-11,311.5
2000-02-14,308.35
2000-02-15,304.25
2000-02-16,302.5
2000-02-17,304.75
2000-02-18,303.55
2000-02-21,305.25
2000-02-22,302.25
2000-02-23,302.0
2000-02-24,298.75
2000-02-25,294.0
2000-02-28,292.5
2000-02-29,293.65
2000-03-01,292.9
2000-03-02,289.9
2000-03-03,288.5
2000-03-06,288.8
2000-03-07,289.75
2000-03-08,291.2
2000-03-09,290.5
2000-03-10,290.25
2000-03-13,290.65
2000-03-14,288.75
2000-03-15,289.15
2000-03-16,287.35
2000-03-17,283.9
2000-03-20,285.75
2000-03-21,285.15
2000-03-22,287.8
2000-03-23,284.75
2000-03-24,284.85
2000-03-27,284.15
2000-03-28,280.65
2000-03-29,279.75
2000-03-30,275.75
