Date,Open,High,Low,Close,Adj Close,Volume
2012-07-27,225.25,238.33999633789065,224.5,237.32000732421875,237.32000732421875,11313900
2012-07-30,237.0,240.7400054931641,234.07000732421875,236.08999633789065,236.08999633789065,3736400
2012-07-31,235.1000061035156,236.3000030517578,231.6100006103516,233.3000030517578,233.3000030517578,3453600
2012-08-01,234.13999938964844,234.3800048828125,230.6999969482422,232.08999633789065,232.08999633789065,2543800
2012-08-02,230.55999755859372,234.33999633789065,228.66000366210935,230.80999755859372,230.80999755859372,3048100
2012-08-03,234.02999877929688,236.4900054931641,233.02999877929688,234.97000122070312,234.97000122070312,2825300
2012-08-06,235.55999755859372,235.7400054931641,233.80999755859372,233.9900054931641,233.9900054931641,1843700
2012-08-07,234.1300048828125,238.0,233.25,236.55999755859372,236.55999755859372,2058300
2012-08-08,235.2899932861328,236.4499969482422,233.58999633789065,234.3800048828125,234.3800048828125,1534300
2012-08-09,233.92999267578125,235.9900054931641,233.5,234.05999755859372,234.05999755859372,1548100
2012-08-10,233.0800018310547,234.8500061035156,231.42999267578125,232.75,232.75,1852500
2012-08-13,232.22999572753903,234.3699951171875,231.0,232.44000244140625,232.44000244140625,1997300
2012-08-14,234.7100067138672,236.72000122070312,232.6199951171875,233.19000244140625,233.19000244140625,2751000
2012-08-15,232.25999450683597,238.13999938964844,232.25,237.4199981689453,237.4199981689453,3264700
2012-08-16,237.72000122070312,242.82000732421875,236.1999969482422,241.5500030517578,241.5500030517578,4312100
2012-08-17,240.6000061035156,243.3500061035156,240.47000122070312,241.1699981689453,241.1699981689453,3085800
2012-08-20,241.3699951171875,241.6499938964844,238.1999969482422,240.3500061035156,240.3500061035156,1889900
2012-08-21,240.8800048828125,243.8500061035156,238.5500030517578,239.4499969482422,239.4499969482422,2571500
2012-08-22,239.3999938964844,244.8999938964844,238.8000030517578,243.1000061035156,243.1000061035156,2473700
2012-08-23,242.13999938964844,243.47999572753903,239.0200042724609,241.1999969482422,241.1999969482422,2453900
2012-08-24,241.67999267578125,246.8699951171875,241.3600006103516,245.7400054931641,245.7400054931641,3698800
2012-08-27,245.7899932861328,247.5,243.1199951171875,243.9199981689453,243.9199981689453,2929700
2012-08-28,243.97000122070312,246.77999877929688,243.0,246.1100006103516,246.1100006103516,2742300
2012-08-29,246.77999877929688,247.6100006103516,244.58999633789065,247.1199951171875,247.1199951171875,1772600
2012-08-30,246.9900054931641,250.0,245.25,246.22000122070312,246.22000122070312,3647500
2012-08-31,248.07000732421875,249.4499969482422,245.5,248.2700042724609,248.2700042724609,3347500
2012-09-04,248.2700042724609,251.0,244.66000366210935,247.8800048828125,247.8800048828125,3950800
2012-09-05,247.6100006103516,248.6100006103516,245.3000030517578,246.22000122070312,246.22000122070312,2652600
2012-09-06,248.22999572753903,252.6999969482422,247.1999969482422,251.3800048828125,251.3800048828125,5361400
