Date,Value
1980-12-18,573.5
1980-12-19,575.0
1980-12-22,594.75
1980-12-23,602.5
1980-12-24,602.5
1980-12-25,602.5
1980-12-26,602.5
1980-12-29,593.75
1980-12-30,589.75
1980-12-31,589.75
1981-01-01,589.75
1981-01-02,589.75
1981-01-05,597.5
1981-01-06,599.25
1981-01-07,585.0
1981-01-08,574.75
1981-01-09,577.75
1981-01-12,562.0
1981-01-13,562.75
1981-01-14,556.5
1981-01-15,571.5
1981-01-16,560.75
1981-01-19,566.75
1981-01-20,562.0
1981-01-21,578.0
1981-01-22,564.0
1981-01-23,553.0
1981-01-26,528.5
1981-01-27,524.0
1981-01-28,523.5
1981-01-29,493.75
1981-01-30,506.5
1981-02-02,493.5
1981-02-03,486.25
1981-02-04,505.0
1981-02-05,498.5
1981-02-06,500.5
1981-02-09,512.5
1981-02-10,519.5
1981-02-11,501.0
1981-02-12,490.25
1981-02-13,491.5
1981-02-16,490.25
1981-02-17,500.75
1981-02-18,505.0
1981-02-19,503.25
1981-02-20,511.5
1981-02-23,501.5
1981-02-24,503.0
1981-02-25,500.5
1981-02-26,492.0
1981-02-27,489.0
1981-03-02,465.5
1981-03-03,471.0
1981-03-04,465.5
1981-03-05,461.5
1981-03-06,467.0
1981-03-09,474.25
1981-03-10,487.25
1981-03-11,476.25
1981-03-12,478.0
1981-03-13,492.0
1981-03-16,499.75
1981-03-17,493.25
1981-03-18,506.0
1981-03-19,510.0
1981-03-20,516.75
1981-03-23,526.0
1981-03-24,536.25
1981-03-25,528.0
1981-03-26,539.5
1981-03-27,538.75
1981-03-30,526.5
1981-03-31,513.75
1981-04-01,514.25
1981-04-02,519.5
1981-04-03,523.0
1981-04-06,533.75
1981-04-07,514.25
1981-04-08,508.5
1981-04-09,503.0
1981-04-10,493.5
1981-04-13,473.75
1981-04-14,483.0
1981-04-15,476.25
1981-04-16,482.5
1981-04-17,482.5
1981-04-20,482.5
1981-04-21,481.0
1981-04-22,501.0
1981-04-23,488.5
1981-04-24,494.5
1981-04-27,483.0
1981-04-28,482.75
1981-04-29,477.25
1981-04-30,482.75
1981-05-01,487.5
1981-05-04,487.5
1981-05-05,476.25
1981-05-06,482.0
1981-05-07,477.75
1981-05-08,485.75
1981-05-11,493.0
1981-05-12,484.0
1981-05-13,484.25
1981-05-14,476.5
1981-05-15,485.0
1981-05-18,481.75
