date,time,store,item,x,y
367854,494,12,8,542.6259905847107,62.88396315945079
367855,495,12,8,543.7259905847108,62.47917244619215
367856,496,12,8,544.8259905847108,61.5577578261592
367857,497,12,8,545.9259905847108,62.19794854675213
367858,498,12,8,547.0259905847108,63.1633929741166
367859,499,12,8,548.1259905847108,62.049041272497846
367860,500,12,8,549.2259905847109,63.02813509362526
367861,501,12,8,550.3259905847109,62.864956098462805
367862,502,12,8,551.4259905847109,61.072590178662736
367863,503,12,8,552.5259905847109,63.37882020087714
367864,504,12,8,553.625990584711,62.91029872956857
367865,505,12,8,554.725990584711,62.88214693401087
367866,506,12,8,555.825990584711,65.0971101447572
367867,507,12,8,556.925990584711,64.27865072869568
367868,508,12,8,558.025990584711,67.13047796570392
367869,509,12,8,559.1259905847111,63.37682358530811
367870,510,12,8,560.2259905847111,63.46209796373378
367871,511,12,8,561.3259905847111,59.17656483475012
367872,512,12,8,562.4259905847111,63.62151812095665
367873,513,12,8,563.5259905847112,67.23997922972119
367874,514,12,8,564.6259905847112,74.33541570504397
367875,515,12,8,565.7259905847112,79.50216599852605
367876,516,12,8,566.8259905847112,83.04505330315948
367877,517,12,8,567.9259905847113,93.88932951394987
367878,518,12,8,569.0259905847113,46.902099601790894
367879,519,12,8,570.1259905847113,50.36971538175133
367880,520,12,8,571.2259905847113,52.786614752906566
367881,521,12,8,572.3259905847113,56.53292407862274
367882,522,12,8,573.4259905847114,60.00536103300232
367883,523,12,8,574.5259905847114,67.81040050080912
367884,524,12,8,575.6259905847114,69.62558392109437
367885,525,12,8,576.7259905847114,76.17498402222215
367886,526,12,8,577.8259905847115,72.56239705237421
367887,527,12,8,578.9259905847115,70.79055035896677
367888,528,12,8,580.0259905847115,66.03237952975138
367889,529,12,8,581.1259905847115,66.87593177169269
367890,530,12,8,582.2259905847116,65.4587396928476
367891,531,12,8,583.3259905847116,66.58478390146328
367892,532,12,8,584.4259905847116,66.1917545072502
367893,533,12,8,585.5259905847116,67.9369216850986
367894,534,12,8,586.6259905847116,66.40638929321524
367895,535,12,8,587.7259905847117,67.61747760086179
367896,536,12,8,588.8259905847117,67.2918118387903
367897,537,12,8,589.9259905847117,69.10059153506728
367898,538,12,8,591.0259905847117,68.56247392943628
367899,539,12,8,592.1259905847118,69.09018457295822
367900,540,12,8,593.2259905847118,69.17339053168232
367901,541,12,8,594.3259905847118,69.11003065573836
367902,542,12,8,595.4259905847118,68.08793076115379
367903,543,12,8,596.5259905847118,67.44190837825796
367904,544,12,8,597.6259905847119,69.0177503383298
367905,545,12,8,598.7259905847119,69.81697498372961
367906,546,12,8,599.8259905847119,70.23124680153201
367907,547,12,8,600.9259905847119,68.98763947083182
367908,548,12,8,602.025990584712,71.58485390999991
367909,549,12,8,603.125990584712,70.43041343266557
367910,550,12,8,604.225990584712,71.80386092383064
367911,551,12,8,605.325990584712,71.43201174474149
367912,552,12,8,606.425990584712,71.28244728047991
367913,553,12,8,607.5259905847121,71.49023260306801
367914,554,12,8,608.6259905847121,72.23177529633267
367915,555,12,8,609.7259905847121,70.19739518912851
367916,556,12,8,610.8259905847121,67.96837250856038
367917,557,12,8,611.9259905847122,71.39979001990216
367918,558,12,8,613.0259905847122,73.51968675685157
367919,559,12,8,614.1259905847122,77.7550961175438
367920,0,12,9,0.0,0.0503234251341172
367921,1,12,9,0.5,1.0835132723823695
367922,2,12,9,1.529492290584694,-0.8356347918574472
367923,3,12,9,2.629492290584694,-0.7144920934337406
367924,4,12,9,3.729492290584694,0.9713068377780976
367925,5,12,9,4.829492290584694,0.3679036102659045
367926,6,12,9,5.929492290584694,0.2741946514881035
367927,7,12,9,7.0294922905846935,1.899135308494195
367928,8,12,9,8.129492290584693,0.380337446896432
367929,9,12,9,9.229492290584693,1.3828948162770691
367930,10,12,9,10.329492290584692,2.276250952209492
367931,11,12,9,11.429492290584692,1.9713469606984493
367932,12,12,9,12.529492290584692,2.015498500044959
367933,13,12,9,13.629492290584691,-1.1052644243915164
367934,14,12,9,14.729492290584693,2.7280732283564384
367935,15,12,9,15.82949229058469,1.2328056009532855
367936,16,12,9,16.92949229058469,-1.513786541570052
367937,17,12,9,18.02949229058469,2.055905575479354
367938,18,12,9,19.129492290584693,2.895912860013498
367939,19,12,9,20.22949229058469,9.670977816285747
367940,20,12,9,21.329492290584696,15.002963473598587
367941,21,12,9,22.429492290584697,3.5694791598206552
367942,22,12,9,23.5294922905847,13.398066169435324
367943,23,12,9,24.6294922905847,10.44211248668412
367944,24,12,9,25.7294922905847,3.676070026668081
367945,25,12,9,26.829492290584703,-7.88500139733466
367946,26,12,9,27.929492290584705,-5.89356949612159
367947,27,12,9,29.029492290584702,-5.154875164091333
367948,28,12,9,30.129492290584707,0.8728062424524979
367949,29,12,9,31.22949229058471,5.464715291472428
367950,30,12,9,32.32949229058471,10.026167690008409
367951,31,12,9,33.42949229058471,14.866191917866749
367952,32,12,9,34.52949229058471,3.3074378007581213
367953,33,12,9,35.629492290584714,1.7911889342446847
367954,34,12,9,36.72949229058472,5.800650407577284
367955,35,12,9,37.82949229058472,1.160370609117714
367956,36,12,9,38.92949229058472,2.239001486929993
367957,37,12,9,40.02949229058472,2.21360832186576
367958,38,12,9,41.12949229058472,2.4667119454425204
367959,39,12,9,42.22949229058472,1.8670169013029587
367960,40,12,9,43.32949229058472,1.9738233003143173
367961,41,12,9,44.429492290584726,3.35326570764179
367962,42,12,9,45.52949229058473,1.9856106536265656
367963,43,12,9,46.62949229058473,3.9916310437357625
367964,44,12,9,47.72949229058473,1.6332017148204496
367965,45,12,9,48.82949229058473,3.046458111201814
367966,46,12,9,49.92949229058473,2.8247995310003606
367967,47,12,9,51.029492290584734,2.306337694096581
367968,48,12,9,52.129492290584736,2.8465446983391143
367969,49,12,9,53.22949229058474,3.4295017281817906
367970,50,12,9,54.32949229058474,3.0937643491209887
367971,51,12,9,55.42949229058474,1.9824180460898164
367972,52,12,9,56.52949229058474,2.932599308595364
367973,53,12,9,57.62949229058474,2.565739996681079
367974,54,12,9,58.72949229058474,1.7419621817260336
367975,55,12,9,59.829492290584746,2.105001021648247
367976,56,12,9,60.92949229058475,4.422264341573757
367977,57,12,9,62.02949229058475,4.8163454457327415
367978,58,12,9,63.12949229058475,3.804671384581596
367979,59,12,9,64.22949229058474,3.046487258770435
367980,60,12,9,65.32949229058474,3.5462576557315915
367981,61,12,9,66.42949229058473,-0.7870059453830671
367982,62,12,9,67.52949229058473,2.524487447171716
367983,63,12,9,68.62949229058472,6.544273884767699
367984,64,12,9,69.72949229058472,11.004866284344144
367985,65,12,9,70.82949229058471,20.106646674638416
367986,66,12,9,71.9294922905847,7.487659602074118
367987,67,12,9,73.0294922905847,15.970497057162744
367988,68,12,9,74.1294922905847,13.586830579222816
367989,69,12,9,75.22949229058469,9.23963173958848
367990,70,12,9,76.32949229058468,-6.018965568344834
367991,71,12,9,77.42949229058468,-3.361143407209151
367992,72,12,9,78.52949229058467,-0.7323683508193788
367993,73,12,9,79.62949229058466,5.017467655199551
367994,74,12,9,80.72949229058466,11.912457782660308
367995,75,12,9,81.82949229058465,15.274744418569377
367996,76,12,9,82.92949229058465,16.836672334695034
367997,77,12,9,84.02949229058464,2.589815306745465
367998,78,12,9,85.12949229058464,5.2187002277351215
367999,79,12,9,86.22949229058463,7.525195140819649
368000,80,12,9,87.32949229058462,5.660111926629645
368001,81,12,9,88.42949229058462,6.400550686871631
368002,82,12,9,89.52949229058461,4.765991039104236
368003,83,12,9,90.6294922905846,3.899669768087937
368004,84,12,9,91.7294922905846,4.544073255530724
368005,85,12,9,92.8294922905846,4.703383267165636
368006,86,12,9,93.9294922905846,5.666166936327076
368007,87,12,9,95.0294922905846,6.700506011237323
368008,88,12,9,96.12949229058458,6.027929398283957
368009,89,12,9,97.22949229058456,5.385630175440914
368010,90,12,9,98.32949229058455,5.634809465683451
368011,91,12,9,99.42949229058456,5.703985277422762
368012,92,12,9,100.52949229058456,5.862604782095104
368013,93,12,9,101.62949229058457,6.504583908319615
368014,94,12,9,102.72949229058456,8.556472111941632
368015,95,12,9,103.82949229058454,8.615968516653727
368016,96,12,9,104.92949229058452,8.7828015540578
368017,97,12,9,106.02949229058451,6.890865589749739
368018,98,12,9,107.12949229058452,7.050659734080551
368019,99,12,9,108.22949229058452,7.134164310584815
368020,100,12,9,109.32949229058453,7.09898412081626
368021,101,12,9,110.4294922905845,7.63774872410274
368022,102,12,9,111.5294922905845,7.985414196323193
368023,103,12,9,112.6294922905845,6.589265398832749
368024,104,12,9,113.72949229058447,7.22743167054808
368025,105,12,9,114.82949229058448,5.590941904265694
368026,106,12,9,115.92949229058448,4.394380870986424
368027,107,12,9,117.02949229058449,6.128488483836695
368028,108,12,9,118.12949229058448,11.959008066560534
368029,109,12,9,119.22949229058446,16.55432919712183
368030,110,12,9,120.32949229058444,23.14174166567447
368031,111,12,9,121.42949229058443,8.395180479494204
368032,112,12,9,122.52949229058444,20.22492887653093
368033,113,12,9,123.62949229058444,18.762249263562342
368034,114,12,9,124.72949229058445,13.218268692095776
