Date,Value
1989-01-06,406.35
1989-01-09,402.45
1989-01-10,404.5
1989-01-11,403.8
1989-01-12,404.15
1989-01-13,405.55
1989-01-16,401.5
1989-01-17,402.25
1989-01-18,402.5
1989-01-19,403.6
1989-01-20,405.5
1989-01-23,407.45
1989-01-24,408.3
1989-01-25,404.2
1989-01-26,406.25
1989-01-27,399.75
1989-01-30,394.0
1989-01-31,394.0
1989-02-01,392.8
1989-02-02,391.1
1989-02-03,390.0
1989-02-06,387.9
1989-02-07,391.0
1989-02-08,390.55
1989-02-09,393.8
1989-02-10,389.6
1989-02-13,384.5
1989-02-14,384.1
1989-02-15,381.0
1989-02-16,384.25
1989-02-17,380.4
1989-02-20,382.4
1989-02-21,383.5
1989-02-22,386.75
1989-02-23,390.5
1989-02-24,388.4
1989-02-27,390.6
1989-02-28,387.0
1989-03-01,384.05
1989-03-02,383.9
1989-03-03,386.4
1989-03-06,387.25
1989-03-07,390.75
1989-03-08,394.6
1989-03-09,391.5
1989-03-10,393.5
1989-03-13,392.5
1989-03-14,395.0
1989-03-15,392.9
1989-03-16,389.4
1989-03-17,394.3
1989-03-20,395.5
1989-03-21,392.75
1989-03-22,393.35
1989-03-23,394.9
1989-03-24,394.9
1989-03-27,394.9
1989-03-28,390.75
1989-03-29,382.95
1989-03-30,383.7
1989-03-31,383.2
1989-04-03,385.45
1989-04-04,386.65
1989-04-05,383.0
1989-04-06,384.35
1989-04-07,382.25
1989-04-10,381.5
1989-04-11,385.0
1989-04-12,387.25
1989-04-13,390.25
1989-04-14,386.2
1989-04-17,385.15
1989-04-18,383.95
1989-04-19,383.9
1989-04-20,384.0
1989-04-21,384.0
1989-04-24,383.55
1989-04-25,385.9
1989-04-26,383.85
1989-04-27,384.25
1989-04-28,377.55
1989-05-01,377.55
1989-05-02,377.45
1989-05-03,378.6
1989-05-04,378.25
1989-05-05,375.7
1989-05-08,378.25
1989-05-09,376.1
1989-05-10,377.2
1989-05-11,378.35
1989-05-12,377.3
1989-05-15,373.8
1989-05-16,374.5
1989-05-17,371.9
1989-05-18,370.0
1989-05-19,365.5
1989-05-22,359.75
1989-05-23,364.5
1989-05-24,361.5
1989-05-25,363.6
1989-05-26,365.8
1989-05-29,365.8
1989-05-30,362.1
1989-05-31,361.8
1989-06-01,361.4
1989-06-02,361.5
1989-06-05,365.2
1989-06-06,364.9
1989-06-07,374.2
1989-06-08,374.5
1989-06-09,368.25
1989-06-12,359.9
1989-06-13,358.7
1989-06-14,361.1
1989-06-15,361.5
1989-06-16,365.35
1989-06-19,364.4
1989-06-20,366.6
1989-06-21,365.9
1989-06-22,369.75
1989-06-23,370.0
1989-06-26,374.7
1989-06-27,376.25
1989-06-28,373.75
1989-06-29,376.3
1989-06-30,373.0
1989-07-03,374.5
1989-07-04,376.25
1989-07-05,383.6
1989-07-06,385.5
1989-07-07,383.55
1989-07-10,383.25
1989-07-11,378.75
1989-07-12,379.75
1989-07-13,375.75
1989-07-14,370.8
1989-07-17,370.6
1989-07-18,371.7
1989-07-19,370.7
1989-07-20,371.05
1989-07-21,372.4
1989-07-24,371.95
1989-07-25,371.25
1989-07-26,372.3
1989-07-27,374.15
1989-07-28,369.7
1989-07-31,368.3
1989-08-01,369.0
1989-08-02,369.75
1989-08-03,369.25
1989-08-04,370.5
1989-08-07,366.1
1989-08-08,365.9
1989-08-09,364.6
1989-08-10,365.85
1989-08-11,361.9
1989-08-14,363.3
1989-08-15,366.1
1989-08-16,367.6
1989-08-17,364.9
1989-08-18,366.25
1989-08-21,365.9
1989-08-22,366.4
1989-08-23,366.2
1989-08-24,362.2
1989-08-25,360.45
1989-08-28,360.45
1989-08-29,359.8
1989-08-30,361.4
1989-08-31,359.8
1989-09-01,359.4
1989-09-04,358.85
1989-09-05,358.55
1989-09-06,360.2
1989-09-07,359.2
1989-09-08,359.6
1989-09-11,358.35
1989-09-12,358.6
1989-09-13,358.5
1989-09-14,361.5
1989-09-15,355.75
1989-09-18,359.7
1989-09-19,360.65
1989-09-20,362.75
1989-09-21,362.8
1989-09-22,364.9
1989-09-25,367.35
1989-09-26,368.0
1989-09-27,369.0
1989-09-28,366.5
1989-09-29,366.5
1989-10-02,366.5
1989-10-03,365.5
1989-10-04,366.0
1989-10-05,366.2
1989-10-06,363.0
1989-10-09,362.9
1989-10-10,361.9
1989-10-11,361.05
1989-10-12,363.15
1989-10-13,363.2
1989-10-16,368.4
1989-10-17,366.65
1989-10-18,368.5
1989-10-19,368.6
1989-10-20,365.65
1989-10-23,365.5
1989-10-24,366.6
1989-10-25,368.65
1989-10-26,368.6
1989-10-27,372.6
1989-10-30,377.0
1989-10-31,375.3
1989-11-01,373.05
1989-11-02,374.25
1989-11-03,380.5
1989-11-06,379.75
1989-11-07,384.1
1989-11-08,383.2
1989-11-09,387.1
1989-11-10,385.35
1989-11-13,390.5
1989-11-14,388.25
1989-11-15,391.4
1989-11-16,391.4
1989-11-17,392.0
1989-11-20,394.9
1989-11-21,399.0
1989-11-22,409.9
1989-11-23,411.55
1989-11-24,415.8
1989-11-27,413.75
1989-11-28,409.75
1989-11-29,410.1
1989-11-30,408.15
1989-12-01,413.85
1989-12-04,408.6
1989-12-05,403.75
1989-12-06,402.85
1989-12-07,406.0
1989-12-08,409.35
1989-12-11,415.5
1989-12-12,415.5
1989-12-13,413.0
1989-12-14,408.5
1989-12-15,412.75
1989-12-18,407.5
1989-12-19,412.4
1989-12-20,412.4
1989-12-21,413.0
1989-12-22,413.0
1989-12-25,413.0
1989-12-26,413.0
1989-12-27,406.0
1989-12-28,398.6
1989-12-29,398.6
1990-01-01,398.6
1990-01-02,399.0
1990-01-03,395.0
1990-01-04,396.5
1990-01-05,405.0
1990-01-08,404.6
1990-01-09,403.45
1990-01-10,409.1
1990-01-11,412.1
1990-01-12,416.25
1990-01-15,415.6
1990-01-16,412.75
1990-01-17,410.4
1990-01-18,413.4
1990-01-19,408.65
1990-01-22,406.0
1990-01-23,408.25
1990-01-24,420.75
1990-01-25,415.65
1990-01-26,418.0
1990-01-29,418.75
1990-01-30,418.15
1990-01-31,415.05
1990-02-01,415.8
1990-02-02,417.95
1990-02-05,423.0
1990-02-06,421.05
1990-02-07,423.75
1990-02-08,418.0
1990-02-09,415.5
1990-02-12,418.85
1990-02-13,418.05
1990-02-14,414.6
1990-02-15,416.65
1990-02-16,416.5
1990-02-19,416.5
1990-02-20,419.95
1990-02-21,420.0
1990-02-22,417.65
1990-02-23,415.85
1990-02-26,411.3
1990-02-27,407.55
1990-02-28,407.7
1990-03-01,406.3
