time,value
816666,0.0
816667,0.0
816668,1.0
816669,0.0
816670,0.0
816671,0.0
816672,1.0
816673,0.0
816674,0.0
816675,1.0
816676,0.0
816677,0.0
816678,0.0
816679,0.0
816680,0.0
816681,0.0
816682,0.0
816683,0.0
816684,0.0
816685,0.0
816686,0.0
816687,0.0
816688,0.0
816689,1.0
816690,0.0
816691,0.0
816692,0.0
816693,0.0
816694,0.0
816695,0.0
816696,0.0
816697,0.0
816698,0.0
816699,0.0
816700,0.0
816701,0.0
816702,0.0
816703,0.0
816704,0.0
816705,0.0
816706,0.0
816707,0.0
816708,1.0
816709,0.0
816710,0.0
816711,0.0
816712,0.0
816713,1.0
816714,0.0
816715,0.0
816716,0.0
816717,0.0
816718,0.0
816719,0.0
816720,0.0
816721,1.0
816722,1.0
816723,1.0
816724,0.0
816725,0.0
816726,0.0
816727,0.0
816728,0.0
816729,0.0
816730,0.0
816731,0.0
816732,1.0
816733,0.0
816734,0.0
816735,0.0
816736,0.0
816737,1.0
816738,0.0
816739,0.0
816740,0.0
816741,0.0
816742,0.0
816743,0.0
816744,1.0
816745,0.0
816746,0.0
816747,0.0
816748,0.0
816749,0.0
816750,0.0
816751,0.0
816752,0.0
816753,0.0
816754,0.0
816755,0.0
816756,0.0
816757,0.0
816758,0.0
816759,0.0
816760,0.0
816761,0.0
816762,0.0
816763,0.0
816764,0.0
816765,0.0
816766,2.0
816767,0.0
816768,0.0
816769,0.0
816770,0.0
816771,0.0
816772,0.0
816773,0.0
816774,1.0
816775,0.0
816776,0.0
816777,0.0
816778,0.0
816779,0.0
816780,0.0
816781,0.0
816782,0.0
816783,0.0
816784,0.0
816785,0.0
816786,0.0
816787,0.0
816788,0.0
816789,0.0
816790,0.0
816791,0.0
816792,0.0
816793,0.0
816794,0.0
816795,0.0
816796,0.0
816797,0.0
816798,0.0
816799,0.0
816800,0.0
816801,0.0
816802,0.0
816803,0.0
816804,1.0
816805,1.0
816806,0.0
816807,0.0
816808,0.0
816809,0.0
816810,1.0
816811,2.0
816812,0.0
816813,1.0
816814,0.0
816815,0.0
816816,0.0
816817,0.0
816818,0.0
816819,0.0
816820,0.0
816821,1.0
816822,0.0
816823,0.0
816824,0.0
816825,0.0
816826,0.0
816827,0.0
816828,0.0
816829,0.0
816830,0.0
816831,0.0
816832,0.0
816833,0.0
816834,0.0
816835,0.0
816836,1.0
816837,1.0
816838,0.0
816839,0.0
816840,0.0
816841,0.0
816842,2.0
816843,2.0
816844,1.0
816845,0.0
816846,0.0
816847,0.0
816848,0.0
816849,0.0
816850,0.0
816851,0.0
816852,0.0
816853,0.0
816854,1.0
816855,0.0
