time,value
824051,0.0
824052,0.0
824053,0.0
824054,0.0
824055,0.0
824056,1.0
824057,0.0
824058,0.0
824059,0.0
824060,0.0
824061,0.0
824062,1.0
824063,0.0
824064,0.0
824065,0.0
824066,0.0
824067,0.0
824068,0.0
824069,0.0
824070,0.0
824071,0.0
824072,0.0
824073,0.0
824074,0.0
824075,0.0
824076,0.0
824077,0.0
824078,0.0
824079,0.0
824080,1.0
824081,0.0
824082,0.0
824083,0.0
824084,0.0
824085,0.0
824086,0.0
824087,2.0
824088,0.0
824089,1.0
824090,2.0
824091,0.0
824092,0.0
824093,0.0
824094,0.0
824095,0.0
824096,0.0
824097,0.0
824098,0.0
824099,0.0
824100,0.0
824101,0.0
824102,0.0
824103,0.0
824104,0.0
824105,0.0
824106,0.0
824107,0.0
824108,0.0
824109,0.0
824110,0.0
824111,0.0
824112,0.0
824113,0.0
824114,0.0
824115,0.0
824116,0.0
824117,0.0
824118,0.0
824119,0.0
824120,0.0
824121,1.0
824122,0.0
824123,0.0
824124,0.0
824125,0.0
824126,0.0
824127,0.0
824128,0.0
824129,0.0
824130,1.0
824131,1.0
824132,0.0
824133,0.0
824134,0.0
824135,0.0
824136,0.0
824137,0.0
824138,0.0
824139,0.0
824140,0.0
824141,0.0
824142,0.0
824143,0.0
824144,0.0
824145,0.0
824146,0.0
824147,0.0
824148,1.0
824149,0.0
824150,0.0
824151,2.0
824152,0.0
824153,1.0
824154,1.0
824155,0.0
824156,0.0
824157,0.0
824158,0.0
824159,0.0
824160,0.0
824161,0.0
824162,0.0
824163,0.0
824164,0.0
824165,0.0
824166,0.0
824167,0.0
824168,0.0
824169,0.0
824170,0.0
824171,0.0
824172,0.0
824173,0.0
824174,0.0
824175,0.0
824176,0.0
824177,0.0
824178,0.0
824179,0.0
824180,0.0
824181,0.0
824182,0.0
824183,0.0
824184,1.0
824185,1.0
824186,0.0
824187,0.0
824188,0.0
824189,0.0
824190,0.0
824191,2.0
824192,1.0
824193,0.0
824194,1.0
824195,0.0
824196,0.0
824197,0.0
824198,0.0
824199,0.0
824200,0.0
824201,0.0
824202,1.0
824203,0.0
824204,0.0
824205,0.0
824206,0.0
824207,0.0
824208,0.0
824209,0.0
824210,0.0
824211,0.0
824212,0.0
824213,0.0
824214,0.0
824215,0.0
824216,0.0
824217,0.0
824218,0.0
824219,0.0
824220,1.0
824221,0.0
824222,0.0
824223,0.0
824224,0.0
824225,0.0
824226,0.0
824227,1.0
824228,0.0
824229,0.0
824230,0.0
824231,1.0
824232,0.0
824233,0.0
824234,0.0
824235,0.0
824236,0.0
824237,1.0
824238,0.0
824239,0.0
824240,0.0
824241,0.0
824242,0.0
824243,0.0
824244,0.0
824245,0.0
824246,1.0
824247,0.0
824248,0.0
824249,0.0
824250,0.0
824251,0.0
824252,0.0
824253,0.0
824254,0.0
824255,0.0
824256,0.0
824257,1.0
824258,0.0
824259,0.0
824260,0.0
824261,0.0
824262,0.0
824263,0.0
824264,0.0
824265,0.0
824266,1.0
824267,0.0
824268,0.0
824269,0.0
824270,0.0
824271,0.0
824272,0.0
824273,0.0
824274,0.0
824275,0.0
824276,0.0
824277,0.0
824278,0.0
824279,0.0
824280,0.0
824281,0.0
824282,0.0
824283,0.0
824284,0.0
824285,0.0
824286,0.0
824287,0.0
824288,0.0
824289,0.0
824290,0.0
824291,0.0
824292,0.0
824293,0.0
824294,0.0
824295,0.0
824296,0.0
824297,0.0
824298,0.0
824299,0.0
824300,0.0
824301,0.0
824302,0.0
824303,0.0
824304,0.0
824305,0.0
824306,0.0
824307,0.0
824308,0.0
824309,0.0
824310,0.0
824311,0.0
824312,0.0
824313,0.0
824314,0.0
824315,0.0
824316,0.0
824317,0.0
824318,0.0
824319,0.0
824320,1.0
824321,1.0
824322,0.0
824323,0.0
824324,0.0
824325,0.0
824326,0.0
824327,0.0
824328,0.0
824329,0.0
824330,0.0
824331,0.0
824332,1.0
824333,0.0
824334,0.0
824335,1.0
824336,0.0
824337,0.0
824338,0.0
824339,0.0
824340,0.0
824341,0.0
824342,0.0
824343,0.0
824344,0.0
824345,0.0
824346,1.0
824347,0.0
824348,0.0
824349,0.0
824350,0.0
824351,0.0
824352,0.0
824353,1.0
824354,0.0
824355,0.0
824356,0.0
824357,0.0
824358,0.0
824359,2.0
824360,0.0
824361,0.0
824362,0.0
824363,0.0
824364,0.0
824365,1.0
824366,0.0
824367,0.0
824368,0.0
824369,0.0
824370,0.0
824371,0.0
824372,0.0
824373,0.0
824374,0.0
824375,0.0
824376,0.0
824377,0.0
824378,0.0
824379,0.0
824380,1.0
824381,0.0
824382,0.0
824383,0.0
824384,0.0
824385,0.0
824386,0.0
824387,1.0
824388,2.0
824389,0.0
824390,1.0
824391,0.0
824392,0.0
824393,0.0
824394,0.0
824395,0.0
824396,2.0
824397,0.0
824398,0.0
824399,0.0
824400,0.0
824401,0.0
824402,0.0
824403,0.0
824404,1.0
824405,0.0
824406,0.0
824407,0.0
824408,0.0
824409,0.0
824410,0.0
824411,0.0
824412,0.0
824413,0.0
824414,1.0
824415,0.0
824416,0.0
824417,0.0
824418,0.0
824419,0.0
824420,0.0
824421,0.0
824422,0.0
824423,1.0
824424,0.0
824425,0.0
824426,0.0
824427,1.0
824428,0.0
824429,0.0
824430,0.0
824431,0.0
824432,0.0
824433,0.0
824434,0.0
824435,0.0
824436,0.0
824437,1.0
824438,0.0
824439,0.0
824440,0.0
824441,1.0
