date,time,store,item,x,y
207498,298,7,17,271.9999999999992,18.83594316565861
207499,299,7,17,272.4999999999992,23.76374099629693
207500,300,7,17,272.9999999999992,29.115471612342823
207501,301,7,17,273.4999999999992,20.85802685758224
207502,302,7,17,273.9999999999992,20.95790973818444
207503,303,7,17,274.4999999999992,17.767705822944453
207504,304,7,17,274.9999999999992,19.59291097467683
207505,305,7,17,275.4999999999992,17.695085566697596
207506,306,7,17,275.9999999999992,19.40629432853824
207507,307,7,17,276.4999999999992,18.378793482304754
207508,308,7,17,276.9999999999992,18.24245493436097
207509,309,7,17,277.4999999999992,18.23779786297204
207510,310,7,17,277.9999999999992,18.13988645540904
207511,311,7,17,278.4999999999992,20.009901763217528
207512,312,7,17,278.9999999999992,19.904810994821663
207513,313,7,17,279.4999999999992,19.1070898898868
207514,314,7,17,279.9999999999992,18.592557719632875
207515,315,7,17,280.4999999999992,18.3561012155215
207516,316,7,17,280.9999999999992,17.3636357897342
207517,317,7,17,281.4999999999992,19.876706603078183
207518,318,7,17,281.9999999999992,19.40681624388763
207519,319,7,17,282.4999999999992,18.415700875146708
207520,320,7,17,282.9999999999992,18.34152760260718
207521,321,7,17,283.4999999999992,18.62635939252155
207522,322,7,17,283.9999999999992,18.55310677301668
207523,323,7,17,284.4999999999992,20.60980397750496
207524,324,7,17,284.9999999999992,18.610194513390542
207525,325,7,17,285.4999999999992,20.634539522843205
207526,326,7,17,285.9999999999992,21.44899369704699
207527,327,7,17,286.4999999999992,21.24192438324534
207528,328,7,17,286.9999999999992,20.94826484924009
207529,329,7,17,287.4999999999992,18.944384629658536
207530,330,7,17,287.9999999999992,19.443838541646013
207531,331,7,17,288.4999999999992,15.97221552071241
207532,332,7,17,288.9999999999992,20.304150730791807
207533,333,7,17,289.4999999999992,21.618704246481748
207534,334,7,17,289.9999999999992,28.507478508081658
207535,335,7,17,290.4999999999992,34.72717813681876
207536,336,7,17,290.9999999999992,39.47185381329794
207537,337,7,17,291.4999999999992,46.89866844729682
207538,338,7,17,291.9999999999992,3.097364503970748
207539,339,7,17,292.4999999999992,6.519294919310641
207540,340,7,17,292.9999999999992,9.897864195314206
207541,341,7,17,293.4999999999992,12.689609275968149
207542,342,7,17,293.9999999999992,15.206126917132812
207543,343,7,17,294.4999999999992,19.464073069919067
207544,344,7,17,294.9999999999992,25.12246090418063
207545,345,7,17,295.4999999999992,31.06664251272403
207546,346,7,17,295.9999999999992,25.070642420487257
207547,347,7,17,296.4999999999992,22.125554655143528
207548,348,7,17,296.9999999999992,22.803230299851297
207549,349,7,17,297.4999999999992,18.611254448102382
207550,350,7,17,297.9999999999992,20.841934207025776
