time,value
864977,0.0
864978,0.0
864979,0.0
864980,0.0
864981,0.0
864982,0.0
864983,0.0
864984,0.0
864985,0.0
864986,0.0
864987,0.0
864988,0.0
864989,0.0
864990,0.0
864991,0.0
864992,0.0
864993,0.0
864994,0.0
864995,0.0
864996,0.0
864997,2.0
864998,0.0
864999,0.0
865000,0.0
865001,0.0
865002,0.0
865003,0.0
865004,0.0
865005,0.0
865006,0.0
865007,0.0
865008,1.0
865009,0.0
865010,1.0
865011,0.0
865012,0.0
865013,0.0
865014,2.0
865015,0.0
865016,0.0
865017,0.0
865018,0.0
865019,0.0
865020,0.0
865021,1.0
865022,0.0
865023,1.0
865024,0.0
865025,0.0
865026,0.0
865027,0.0
865028,0.0
865029,0.0
865030,0.0
865031,0.0
865032,0.0
865033,1.0
865034,0.0
865035,1.0
865036,0.0
865037,0.0
865038,0.0
865039,1.0
865040,0.0
865041,0.0
865042,0.0
865043,0.0
865044,0.0
865045,0.0
865046,0.0
865047,1.0
865048,0.0
865049,0.0
865050,0.0
865051,0.0
865052,0.0
865053,0.0
865054,0.0
865055,0.0
865056,0.0
865057,0.0
865058,0.0
865059,0.0
865060,0.0
865061,0.0
865062,0.0
865063,0.0
865064,0.0
865065,0.0
865066,0.0
865067,0.0
865068,0.0
865069,0.0
865070,0.0
865071,0.0
865072,0.0
865073,0.0
865074,0.0
865075,1.0
865076,0.0
865077,1.0
865078,1.0
865079,0.0
865080,1.0
865081,1.0
865082,0.0
865083,0.0
865084,0.0
865085,0.0
865086,0.0
865087,0.0
865088,1.0
865089,0.0
865090,0.0
865091,0.0
865092,0.0
865093,0.0
865094,0.0
865095,0.0
865096,0.0
865097,1.0
865098,0.0
865099,0.0
865100,0.0
865101,0.0
865102,0.0
865103,0.0
865104,0.0
865105,0.0
865106,0.0
865107,0.0
865108,0.0
865109,0.0
865110,0.0
865111,0.0
865112,0.0
865113,0.0
865114,0.0
865115,0.0
865116,0.0
865117,0.0
865118,0.0
865119,0.0
865120,0.0
865121,0.0
865122,0.0
865123,0.0
865124,0.0
865125,2.0
865126,0.0
865127,0.0
865128,0.0
865129,0.0
865130,1.0
865131,0.0
865132,0.0
865133,0.0
865134,0.0
865135,0.0
865136,0.0
865137,0.0
865138,1.0
865139,0.0
865140,1.0
865141,1.0
865142,1.0
865143,0.0
865144,0.0
865145,0.0
865146,0.0
865147,0.0
865148,0.0
865149,0.0
865150,1.0
865151,0.0
