time,value
607574,64.24028990432072
607575,87.26732466708378
607576,82.52870524415206
607577,63.85757551208564
607578,84.28243433474987
607579,19.23653917238572
607580,125.69073430004713
607581,65.52913376772327
607582,95.21783438532228
607583,37.58459031617105
607584,47.71015281363566
607585,107.63072178513065
607586,44.69943189071432
607587,53.407171402980026
607588,68.27356862505943
607589,70.19951115880384
607590,57.40358451419982
607591,61.04042305142132
607592,25.077312153715923
607593,69.73480688023372
607594,47.96947639349664
607595,81.07576255052727
607596,49.96455182936837
607597,43.65080051697085
607598,122.78203066372224
607599,51.53262878943585
607600,71.67128296986569
607601,65.7025627439368
607602,125.60620040287544
607603,115.8234867024482
607604,51.455039560618815
607605,53.48545929504238
607606,45.79683055440856
607607,75.85893689184458
607608,107.36553865486096
607609,37.95720526080648
607610,48.5344949334888
607611,98.22186199565252
607612,26.00286368520416
607613,91.31837004578853
607614,53.77493205106782
607615,53.92827078554603
607616,55.83135677418248
607617,53.69344201937422
607618,44.91399423810434
607619,111.69204848891764
607620,59.94400342942899
607621,35.989867097361426
607622,75.15003048526412
607623,44.07908455606136
607624,51.32137531895989
607625,115.29138062052732
607626,70.78211641866747
607627,49.48076663692582
607628,84.74334750931695
607629,90.67039480742324
607630,37.023205244437904
607631,84.96841886502138
607632,79.80750156850334
607633,73.08285410014571
607634,62.40221679707492
607635,118.0231846219397
607636,72.01088399819795
607637,113.81010090047184
607638,111.26765311546234
607639,116.19073544320908
607640,61.56065863649041
607641,46.8552318395735
607642,42.97972182102964
607643,61.72308039218044
607644,58.3480383790354
607645,91.47835000429204
607646,73.01788193378766
607647,59.05108514082706
607648,83.68634884230545
607649,62.67098350850361
607650,55.70147756608191
607651,62.56771466318459
607652,86.11665335523455
607653,114.86487493453885
607654,63.068024869223166
607655,64.78115545422459
607656,55.997978176088296
607657,54.88888511605541
607658,104.84192703095604
607659,76.49492289861779
607660,64.98832260366048
607661,60.41711729131684
607662,60.81345285761816
607663,51.32390685600947
607664,103.40030628842052
607665,31.95467836273132
607666,38.41538115638237
607667,110.50122004899
607668,64.19386067302605
607669,78.31319384280197
607670,68.7733638943362
607671,54.95599215383619
607672,58.48668346880216
607673,48.90080735811472
607674,58.94331391339951
607675,89.53899589018496
607676,94.7114192589638
607677,71.12222788051025
607678,144.69974696341586
607679,80.63796003994966
607680,84.52016632393929
607681,95.28586260697202
607682,87.327882800868
607683,93.46326127475832
607684,69.27295412563356
607685,151.51140151451278
607686,48.57111883530519
607687,66.3643391680578
607688,87.58424586679064
607689,72.78625351685857
607690,95.06760670386376
607691,43.44383633842501
607692,67.81794134134063
607693,52.25174836332828
607694,67.70025913113432
607695,98.99137056748536
607696,60.507901188419424
607697,75.76472443408016
607698,55.43341611175698
607699,75.70681168631677
607700,51.26308688864
607701,96.4944354479292
607702,89.0537060801815
607703,49.66966820634106
607704,41.15922939006967
607705,64.3621091950771
607706,48.13705588638969
607707,48.28794449552671
607708,84.82623572383935
607709,57.29205073770262
607710,67.0286973369277
607711,102.04151674245172
607712,106.33936958551956
607713,75.9069731522849
607714,132.30147530944583
607715,62.33155665948978
607716,55.07604707691794
607717,88.15808255634613
607718,37.45885331999505
607719,48.73058869829112
607720,47.17532182400713
607721,39.92748722034959
607722,90.24612001853671
607723,47.81611978087414
607724,178.74406726456948
607725,27.765489204800943
607726,62.476496972116685
607727,139.23971288657174
607728,67.89732640673789
607729,59.6821938078655
607730,66.48691626409045
607731,47.01867433510839
607732,54.31433546288626
607733,75.34698872565667
607734,49.98063516990852
607735,86.55520627150202
607736,126.2603914300736
607737,40.87625138917767
607738,56.46428221193101
607739,83.2194122277681
607740,81.8714141256518
607741,59.41620566259894
607742,78.31753458384308
607743,53.72354973718124
607744,42.45537682531581
607745,55.76897784072999
607746,49.958734386930736
607747,102.32048433360376
607748,74.22943945638195
607749,66.33149376342733
607750,156.56408705618017
607751,55.17370708411599
607752,59.87906847577207
607753,80.40696118740766
607754,64.48733110580497
607755,140.8818233206371
607756,68.90526398630544
607757,134.25366593462226
607758,70.57153777365642
607759,106.33482539979283
607760,102.59178549826436
607761,56.545454429294765
607762,43.01294205859873
607763,92.0177170021516
607764,40.69992116075501
607765,75.14848591271384
607766,58.21160744878853
607767,115.69977566208362
607768,50.39734138011114
607769,43.97341220222052
607770,40.97169013860966
607771,44.55981887960999
607772,56.01471221743485
607773,46.97483866806422
607774,47.75283734469362
607775,65.90312064344553
607776,56.964408196304845
607777,60.37069227303693
607778,51.56167474212722
607779,52.60918945398159
607780,50.56125331049517
607781,43.862013933299146
607782,50.07985983131471
607783,40.780859643453695
607784,42.714378997408254
607785,51.051883015215154
607786,57.04205162172478
607787,45.233737452095546
607788,40.44519535326921
607789,49.72417328850968
607790,40.65265049422966
607791,46.12407103745629
607792,48.42814492390053
607793,45.81273843660769
607794,43.294365681981205
607795,59.76839682456689
607796,50.23502831406897
607797,40.87433762724119
607798,45.92822317752559
607799,44.73479469943828
607800,44.57192837253559
607801,47.06603743838853
607802,42.89169443165817
607803,46.49374537984336
607804,40.073392260770014
607805,44.63661317274138
607806,44.14469159062685
607807,52.61310134889824
607808,65.39522377040177
607809,53.55623931749606
607810,63.19038915010146
607811,44.71586792658389
607812,42.880216965959406
607813,48.92202614642962
607814,43.67319766295751
607815,55.81957346766784
607816,46.71075435592375
607817,59.91525587780978
607818,48.39682935029538
607819,45.69884582167793
607820,49.66201177141144
607821,43.109608093177926
607822,51.13864639050274
607823,44.637393523602526
607824,49.39178190997915
607825,54.88505483431561
607826,40.33494671310656
607827,42.21540590032076
607828,50.42504005196177
607829,41.87889043451917
607830,40.82869623624512
607831,49.15911197478549
607832,42.74160190142152
607833,48.14442084720096
607834,50.40129348086764
607835,42.3428025173189
607836,56.770700026935046
607837,43.41832011449167
607838,46.63363550299721
607839,51.33846293943525
607840,40.81037615422144
607841,47.61766120589167
607842,40.14920521856112
607843,52.84170223811008
607844,45.50388139694678
607845,42.39486324101554
607846,58.72959949364782
607847,44.35257687061573
607848,71.96871336971488
607849,52.25340677269902
607850,61.47071220439183
607851,56.43616763162893
607852,45.45358116861843
607853,48.91630316340954
607854,44.72891314303831
607855,44.90273497552121
607856,40.30412990551503
607857,46.37919262379378
607858,49.54561960685878
607859,47.21584109611408
607860,48.31921034713712
607861,62.2542047989527
607862,54.75841818468004
607863,40.53767297009597
607864,40.91836104458508
607865,46.62358309941174
607866,42.02976310756917
607867,42.5041755308538
607868,75.54615908284174
607869,42.51263486205649
607870,44.54355485839001
607871,50.10667756045777
607872,45.04264085053432
607873,44.232689108588495
607874,45.97396353958754
607875,56.268740765453344
607876,47.374378772615344
607877,50.260986781377866
607878,42.39121611672886
607879,65.75594419476462
607880,41.330311579194586
607881,40.99418170297152
607882,55.16485409036761
607883,50.60946225037906
607884,53.97678978958899
607885,53.59071261522453
607886,47.67669375411227
607887,70.08809478476002
607888,42.317809232042535
607889,50.903444738806726
