date,time,store,item,x,y
690560,80,21,54,87.33800734534933,13.399831740135944
690561,81,21,54,88.43800734534932,15.38170347260952
690562,82,21,54,89.53800734534931,16.16980815913956
690563,83,21,54,90.63800734534932,17.112730134105526
690564,84,21,54,91.7380073453493,15.930008933456143
690565,85,21,54,92.8380073453493,16.46725205831603
690566,86,21,54,93.93800734534928,15.987726596496902
690567,87,21,54,95.03800734534929,17.282761905285522
690568,88,21,54,96.13800734534928,17.186317515051062
690569,89,21,54,97.23800734534927,16.96916430837508
690570,90,21,54,98.33800734534928,14.985135264519418
690571,91,21,54,99.43800734534926,16.856678085743788
690572,92,21,54,100.53800734534926,14.920373690706992
690573,93,21,54,101.63800734534924,17.632215454824
690574,94,21,54,102.73800734534925,18.338083234666275
690575,95,21,54,103.83800734534924,16.08240262783606
690576,96,21,54,104.93800734534923,18.901009335302632
690577,97,21,54,106.03800734534924,17.984133658849302
690578,98,21,54,107.13800734534922,18.71261997312128
690579,99,21,54,108.23800734534922,20.40182519934276
690580,100,21,54,109.3380073453492,20.71124500082541
690581,101,21,54,110.4380073453492,21.54564214962492
690582,102,21,54,111.5380073453492,20.32902562709547
690583,103,21,54,112.6380073453492,26.59701892994304
690584,104,21,54,113.7380073453492,22.315269852498176
690585,105,21,54,114.83800734534918,19.45827533400245
690586,106,21,54,115.93800734534918,19.34444139452227
690587,107,21,54,117.03800734534916,20.644606478747512
690588,108,21,54,118.13800734534917,26.45515701601889
690589,109,21,54,119.23800734534916,30.7825517139494
690590,110,21,54,120.33800734534915,37.94591990348692
690591,111,21,54,121.43800734534916,3.080859237346311
690592,112,21,54,122.53800734534914,50.641818145356
690593,113,21,54,123.63800734534914,42.98375250597866
690594,114,21,54,124.73800734534912,9.07945890967078
690595,115,21,54,125.83800734534913,32.505872738540646
690596,116,21,54,126.93800734534912,15.842929661117328
690597,117,21,54,128.03800734534911,18.584284001311016
690598,118,21,54,129.1380073453491,24.62167427837289
690599,119,21,54,130.2380073453491,28.98194509266485
690600,120,21,54,131.3380073453491,36.53182367426366
690601,121,21,54,132.4380073453491,29.88118832281502
690602,122,21,54,133.5380073453491,26.753008608818863
690603,123,21,54,134.63800734534908,25.48047389224825
690604,124,21,54,135.73800734534908,25.59852704239483
690605,125,21,54,136.83800734534907,26.86789397748036
690606,126,21,54,137.93800734534906,27.084526647066934
690607,127,21,54,139.03800734534906,25.08544029168901
690608,128,21,54,140.13800734534905,27.069230184409804
690609,129,21,54,141.23800734534905,26.53443657117036
690610,130,21,54,142.33800734534904,26.29923400754328
690611,131,21,54,143.43800734534904,27.53574331432471
690612,132,21,54,144.53800734534903,24.73016488151204
690613,133,21,54,145.63800734534902,26.87397437333125
690614,134,21,54,146.73800734534902,29.37488016046476
690615,135,21,54,147.838007345349,25.628001262869155
690616,136,21,54,148.938007345349,29.93455368910784
690617,137,21,54,150.038007345349,30.18830414035387
690618,138,21,54,151.138007345349,29.47385558650338
690619,139,21,54,152.238007345349,29.740571872278817
690620,140,21,54,153.33800734534898,31.83950649596105
690621,141,21,54,154.43800734534898,28.152061584726297
690622,142,21,54,155.53800734534897,28.844325684025783
690623,143,21,54,156.63800734534897,30.17595966782919
690624,144,21,54,157.73800734534896,29.89380525491388
690625,145,21,54,158.83800734534896,28.865624362657226
690626,146,21,54,159.93800734534895,29.56661245741924
690627,147,21,54,161.03800734534894,32.213620563235274
690628,148,21,54,162.13800734534894,37.58657385291782
690629,149,21,54,163.23800734534893,33.9733034463569
690630,150,21,54,164.33800734534893,32.268310315726566
690631,151,21,54,165.43800734534892,26.971031686801528
690632,152,21,54,166.53800734534892,31.31884684430789
690633,153,21,54,167.6380073453489,35.76790860197377
690634,154,21,54,168.7380073453489,39.62406425038029
690635,155,21,54,169.8380073453489,47.8227326668111
690636,156,21,54,170.9380073453489,11.437753806206493
690637,157,21,54,172.0380073453489,59.72405898473845
690638,158,21,54,173.13800734534888,51.26098369169903
690639,159,21,54,174.23800734534888,18.238155398039886
690640,160,21,54,175.33800734534887,45.67375756491916
690641,161,21,54,176.43800734534886,28.66844935577848
690642,162,21,54,177.53800734534886,27.87010118954656
690643,163,21,54,178.63800734534885,33.241011576603675
690644,164,21,54,179.73800734534885,36.91931758117791
690645,165,21,54,180.83800734534884,43.8180774000786
690646,166,21,54,181.93800734534884,39.66032579921261
690647,167,21,54,183.03800734534883,36.617613455206346
690648,168,21,54,184.13800734534885,35.3231056886615
690649,169,21,54,185.2380073453488,35.60335742132162
690650,170,21,54,186.3380073453488,36.17871345388122
690651,171,21,54,187.4380073453488,35.42525124544837
690652,172,21,54,188.5380073453488,34.208247720321204
690653,173,21,54,189.6380073453488,35.99551297732942
690654,174,21,54,190.7380073453488,36.56152382523115
690655,175,21,54,191.8380073453488,34.87683802231468
690656,176,21,54,192.9380073453488,36.74925030017376
