x,y,item,store
2016-12-04,40.26544503851162,11,3
2016-12-11,34.00003981912031,11,3
2016-12-18,38.43523557704364,11,3
2016-12-25,75.2849908091683,11,3
2017-01-01,51.76022420604935,11,3
2017-01-08,74.74516505754619,11,3
2017-01-15,50.44583475161209,11,3
2017-01-22,76.13290078725655,11,3
2017-01-29,39.89095820293869,11,3
2017-02-05,57.81310959157938,11,3
2017-02-12,51.42168772371925,11,3
2017-02-19,43.25514238139324,11,3
2017-02-26,37.24788528691965,11,3
2017-03-05,35.59394704700878,11,3
2017-03-12,81.28517909487047,11,3
2017-03-19,79.5199331827531,11,3
2017-03-26,50.19380279943277,11,3
2017-04-02,55.24839794316054,11,3
2017-04-09,61.741074463446566,11,3
2017-04-16,62.518232790861546,11,3
2017-04-23,56.93164261861715,11,3
2017-04-30,41.58963528646753,11,3
2017-05-07,81.82193537025483,11,3
2017-05-14,52.97994775937703,11,3
2017-05-21,39.02464058081047,11,3
2017-05-28,45.28473422379684,11,3
2017-06-04,44.8513176440388,11,3
2017-06-11,46.06879355888864,11,3
2017-06-18,36.024512904810386,11,3
2017-06-25,42.98078599297404,11,3
2017-07-02,76.31781267891742,11,3
2017-07-09,35.65452625450754,11,3
2017-07-16,83.98341555464847,11,3
2017-07-23,48.3748931080267,11,3
2017-07-30,41.31138916475676,11,3
2017-08-06,35.671536600546894,11,3
2017-08-13,47.06979090527968,11,3
2017-08-20,72.43395730042597,11,3
2017-08-27,64.7581740676473,11,3
2017-09-03,75.92182146812709,11,3
2017-09-10,59.9914142048582,11,3
2017-09-17,57.45747414326287,11,3
2017-09-24,72.7076940414843,11,3
2017-10-01,43.31517356732249,11,3
2017-10-08,31.898248492422614,11,3
2017-10-15,58.41128666107322,11,3
2017-10-22,66.9303244572247,11,3
2017-10-29,66.79906705678627,11,3
2017-11-05,56.02979627279352,11,3
2017-11-12,37.16099891224267,11,3
2017-11-19,48.52585432043172,11,3
2017-11-26,61.92469658377099,11,3
2017-12-03,62.125560579675714,11,3
2017-12-10,42.80759381574699,11,3
2017-12-17,44.018927878427135,11,3
2017-12-24,59.19349638405674,11,3
2017-12-31,48.23084642245089,11,3
2018-01-07,69.63880538731087,11,3
2018-01-14,69.90859118796956,11,3
2018-01-21,45.23139437519574,11,3
2018-01-28,38.86898211594367,11,3
2018-02-04,45.27718050373044,11,3
2018-02-11,87.14990858496564,11,3
2018-02-18,64.91499979369996,11,3
2018-02-25,44.57857710081601,11,3
2018-03-04,53.62676106198444,11,3
2018-03-11,102.25338096585423,11,3
2018-03-18,39.37771818150818,11,3
2018-03-25,59.1597026864318,11,3
2018-04-01,48.04025408132909,11,3
2018-04-08,43.89826933380951,11,3
2018-04-15,39.92238937328028,11,3
2018-04-22,71.37677944791231,11,3
2018-04-29,47.42232768092968,11,3
2018-05-06,57.82995579913073,11,3
2018-05-13,63.024179492400776,11,3
2018-05-20,39.02861896357871,11,3
2018-05-27,78.1858733409171,11,3
2018-06-03,68.64597265035687,11,3
2018-06-10,79.64975693601141,11,3
2018-06-17,46.70512523499998,11,3
2018-06-24,47.503286793272174,11,3
2018-07-01,39.3051338834954,11,3
2018-07-08,47.623610622319525,11,3
2018-07-15,36.71908236772106,11,3
2018-07-22,38.07118222886619,11,3
2018-07-29,53.290437083262205,11,3
2018-08-05,62.4489608104024,11,3
2018-08-12,54.99589375018601,11,3
2018-08-19,49.778532068017775,11,3
2018-08-26,50.84682609371154,11,3
2018-09-02,51.42852062705951,11,3
2018-09-09,60.67736096005439,11,3
2018-09-16,53.407080060248006,11,3
2018-09-23,42.92457388580404,11,3
2018-09-30,61.69931388812026,11,3
2018-10-07,56.15238995271298,11,3
2018-10-14,37.51930643832938,11,3
2018-10-21,60.07702319863762,11,3
2018-10-28,53.14847479771535,11,3
2018-11-04,34.790991579057085,11,3
2018-11-11,40.27193340582587,11,3
2018-11-18,66.51992942417297,11,3
2018-11-25,47.63051499273693,11,3
2018-12-02,38.16007758338869,11,3
2018-12-09,45.94325109865613,11,3
2018-12-16,55.26320018680951,11,3
2018-12-23,64.1338562895182,11,3
