Date,Open,High,Low,Close,Adj Close,Volume
2005-03-21,34.209999084472656,34.630001068115234,33.540000915527344,33.66999816894531,33.66999816894531,6084400
2005-03-22,33.70000076293945,33.939998626708984,33.06999969482422,33.150001525878906,33.150001525878906,5490700
2005-03-23,33.09000015258789,33.84000015258789,32.81999969482422,33.18000030517578,33.18000030517578,6323700
2005-03-24,33.400001525878906,33.880001068115234,32.869998931884766,32.880001068115234,32.880001068115234,5337300
2005-03-28,33.099998474121094,33.650001525878906,33.02000045776367,33.38999938964844,33.38999938964844,4326600
2005-03-29,33.279998779296875,34.150001525878906,33.22999954223633,33.43000030517578,33.43000030517578,6137300
2005-03-30,33.59000015258789,34.52000045776367,33.5099983215332,34.31999969482422,34.31999969482422,5349800
2005-03-31,34.4900016784668,34.54999923706055,34.0,34.27000045776367,34.27000045776367,3554300
2005-04-01,34.630001068115234,34.709999084472656,33.779998779296875,34.0099983215332,34.0099983215332,5018400
2005-04-04,34.0,35.18000030517578,33.810001373291016,35.0,35.0,7342200
2005-04-05,35.22999954223633,35.34000015258789,34.9900016784668,35.279998779296875,35.279998779296875,4933000
2005-04-06,35.099998474121094,35.20000076293945,34.619998931884766,34.81999969482422,34.81999969482422,5276100
2005-04-07,34.68000030517578,34.91999816894531,34.5,34.900001525878906,34.900001525878906,3807300
2005-04-08,34.75,34.93000030517578,34.56999969482422,34.599998474121094,34.599998474121094,3013000
2005-04-11,34.599998474121094,35.0,34.36000061035156,34.599998474121094,34.599998474121094,3253100
2005-04-12,34.400001525878906,34.63999938964844,33.65999984741211,34.630001068115234,34.630001068115234,6197200
2005-04-13,34.349998474121094,34.709999084472656,34.150001525878906,34.29999923706055,34.29999923706055,4125100
2005-04-14,34.2599983215332,34.5,33.880001068115234,33.970001220703125,33.970001220703125,4178400
2005-04-15,33.959999084472656,34.0,33.02000045776367,33.02000045776367,33.02000045776367,5985000
2005-04-18,32.900001525878906,33.58000183105469,32.84000015258789,33.0,33.0,6917000
2005-04-19,33.18000030517578,33.369998931884766,32.0099983215332,32.779998779296875,32.779998779296875,6619400
2005-04-20,33.099998474121094,33.7599983215332,32.900001525878906,33.25,33.25,9215500
