date,time,store,item,x,y
38671,31,2,11,33.42945070786885,9.561032593030976
38672,32,2,11,34.529450707868854,5.346641324656847
38673,33,2,11,35.629450707868855,5.05805973464688
38674,34,2,11,36.72945070786886,3.354790994205076
38675,35,2,11,37.82945070786886,3.318835642164893
38676,36,2,11,38.92945070786886,6.212942253349561
38677,37,2,11,40.02945070786886,3.74887735554267
38678,38,2,11,41.12945070786886,5.4720488419720485
38679,39,2,11,42.229450707868864,5.350457665015507
38680,40,2,11,43.32945070786887,4.259295292551891
38681,41,2,11,44.42945070786887,4.994827558455306
38682,42,2,11,45.52945070786887,6.989896611235954
38683,43,2,11,46.62945070786887,6.1313702433473685
38684,44,2,11,47.72945070786887,5.468511933684213
38685,45,2,11,48.82945070786887,5.4192011022216295
38686,46,2,11,49.92945070786888,5.729845681175473
38687,47,2,11,51.02945070786888,3.984685163587472
38688,48,2,11,52.12945070786888,4.808282183491125
38689,49,2,11,53.22945070786888,7.171434280074791
38690,50,2,11,54.32945070786888,6.172387842197923
38691,51,2,11,55.42945070786888,6.437999106624228
38692,52,2,11,56.52945070786888,6.924389309114692
38693,53,2,11,57.62945070786888,7.599896859672204
38694,54,2,11,58.729450707868885,7.051464987461703
38695,55,2,11,59.82945070786889,7.356710356897998
38696,56,2,11,60.92945070786889,7.872965773208219
38697,57,2,11,62.02945070786889,10.28134176626146
38698,58,2,11,63.12945070786889,13.310823363264754
38699,59,2,11,64.22945070786889,9.92780674499205
38700,60,2,11,65.32945070786889,6.874252393098101
38701,61,2,11,66.42945070786888,4.528062994868964
38702,62,2,11,67.52945070786888,7.8577607420325055
38703,63,2,11,68.62945070786887,12.938095582376972
38704,64,2,11,69.72945070786886,17.175738817528014
38705,65,2,11,70.82945070786886,21.983337681074005
38706,66,2,11,71.92945070786885,-11.6749282257849
38707,67,2,11,73.02945070786885,36.64396363939422
38708,68,2,11,74.12945070786884,26.52669334488622
38709,69,2,11,74.62945070786884,-6.998369117676093
38710,70,2,11,75.12945070786884,18.37576499124608
38711,71,2,11,76.22945070786884,1.362151203326151
38712,72,2,11,77.32945070786883,4.476499931656452
38713,73,2,11,78.42945070786882,9.007504271714716
38714,74,2,11,79.52945070786882,14.050339950122916
38715,75,2,11,80.62945070786881,19.12776175666332
38716,76,2,11,81.12945070786881,14.906105492676277
38717,77,2,11,81.62945070786881,11.83849083973076
38718,78,2,11,82.12945070786881,9.599259739129094
38719,79,2,11,83.2294507078688,9.251353396007366
38720,80,2,11,83.7294507078688,9.388218223546891
38721,81,2,11,84.2294507078688,10.560038622702848
38722,82,2,11,84.7294507078688,8.175607046254289
38723,83,2,11,85.2294507078688,11.261277606416996
38724,84,2,11,86.3294507078688,10.4024629909602
38725,85,2,11,87.4294507078688,11.44536972685364
38726,86,2,11,88.52945070786879,8.616994370903079
38727,87,2,11,89.62945070786878,10.29389228757583
38728,88,2,11,90.72945070786878,12.996665320223745
38729,89,2,11,91.22945070786878,12.676358264380823
38730,90,2,11,91.72945070786878,11.660655157050687
38731,91,2,11,92.22945070786878,11.059198070088776
38732,92,2,11,92.72945070786878,11.1814412955257
38733,93,2,11,93.22945070786878,10.884223151238448
38734,94,2,11,93.72945070786878,13.288800507275417
38735,95,2,11,94.22945070786878,10.745750984606165
38736,96,2,11,94.72945070786878,13.663188859701432
38737,97,2,11,95.22945070786878,10.023471313734545
