x,y,item,store
2016-06-05,98.75222838405732,26,1
2016-06-12,66.8052016229498,26,1
2016-06-19,122.26046980096902,26,1
2016-06-26,77.68522198234314,26,1
2016-07-03,87.58909759565164,26,1
2016-07-10,98.3707199297882,26,1
2016-07-17,95.79692844193988,26,1
2016-07-24,99.43978592596652,26,1
2016-07-31,67.64878233382012,26,1
2016-08-07,104.25631134914777,26,1
2016-08-14,76.72717695770349,26,1
2016-08-21,68.89633827035806,26,1
2016-08-28,81.86965361534298,26,1
2016-09-04,74.65967753436922,26,1
2016-09-11,93.25302787474504,26,1
2016-09-18,91.27365324832456,26,1
2016-09-25,97.18373655078273,26,1
2016-10-02,70.01869986285281,26,1
2016-10-09,62.32351380000808,26,1
2016-10-16,89.5284716976405,26,1
2016-10-23,104.29603969228346,26,1
2016-10-30,82.46198606849904,26,1
2016-11-06,94.2418567589324,26,1
2016-11-13,76.28280082953854,26,1
2016-11-20,80.69002406739894,26,1
2016-11-27,90.81992284757698,26,1
2016-12-04,104.9021594104636,26,1
2016-12-11,79.31753029301757,26,1
2016-12-18,67.95260319405371,26,1
2016-12-25,84.00916768106663,26,1
2017-01-01,141.09404802940443,26,1
2017-01-08,69.62628949889512,26,1
2017-01-15,81.89738197962109,26,1
2017-01-22,83.67905540965792,26,1
2017-01-29,107.85867307643188,26,1
2017-02-05,96.29238722951015,26,1
2017-02-12,69.70188691932367,26,1
2017-02-19,84.9530587502444,26,1
2017-02-26,69.28574526231925,26,1
2017-03-05,64.62590662393757,26,1
2017-03-12,81.98100301371693,26,1
2017-03-19,80.4606289903878,26,1
2017-03-26,63.28573065933279,26,1
2017-04-02,67.96738447839763,26,1
2017-04-09,89.3126909927262,26,1
2017-04-16,78.1199848573743,26,1
2017-04-23,70.19710910658128,26,1
2017-04-30,91.378533158311,26,1
2017-05-07,86.97645855057402,26,1
2017-05-14,85.36813159844985,26,1
2017-05-21,69.09690517743192,26,1
2017-05-28,77.15516935653434,26,1
2017-06-04,64.0858879922818,26,1
2017-06-11,102.62794178012976,26,1
2017-06-18,95.14741890987824,26,1
2017-06-25,55.62758472363308,26,1
2017-07-02,76.00673543215204,26,1
2017-07-09,100.64432559784954,26,1
2017-07-16,67.73325436738412,26,1
2017-07-23,75.3839602047504,26,1
2017-07-30,85.06440224020355,26,1
2017-08-06,69.01549343218117,26,1
2017-08-13,64.66709857288856,26,1
2017-08-20,130.15387574588067,26,1
2017-08-27,92.70143030884924,26,1
2017-09-03,64.30036627401792,26,1
2017-09-10,79.21822604505675,26,1
2017-09-17,62.41422664299314,26,1
2017-09-24,88.70341327684972,26,1
2017-10-01,76.33582942299589,26,1
2017-10-08,76.80207698879968,26,1
2017-10-15,65.06982684504719,26,1
2017-10-22,100.33572241042523,26,1
2017-10-29,94.68197728309732,26,1
2017-11-05,82.44085025479652,26,1
2017-11-12,72.01256092675719,26,1
2017-11-19,96.69869753969516,26,1
2017-11-26,116.32099654507478,26,1
2017-12-03,88.04878983282251,26,1
2017-12-10,132.58661046345583,26,1
2017-12-17,78.64822964813081,26,1
