time,value
117089,36.1606561226833
117090,62.01663255507086
117091,116.48645190611192
117092,50.22958115087371
117093,74.4061664814234
117094,24.993830279214578
117095,22.03515957540232
117096,87.90476286347146
117097,114.1314463867202
117098,52.67242955118724
117099,77.80005033351688
117100,107.20211098992894
117101,74.87072098841622
117102,37.379428901579445
117103,52.76776476727072
117104,59.43533335134215
117105,90.62551066190592
117106,66.21439254956337
117107,76.95976327932354
117108,73.24424316527667
117109,107.82309987662876
117110,81.09078293853705
117111,58.513110965805936
117112,60.919047037646905
117113,60.08043489557495
117114,108.17459872979052
117115,106.45826407916056
117116,85.51422994428204
117117,42.662620246644174
117118,82.25586829619746
117119,69.52949816255419
117120,79.88001975065066
117121,87.6701372433896
117122,65.3581402195952
117123,51.42287764875778
117124,70.4439078800188
117125,52.86195255982471
117126,85.93754177893865
117127,38.34652161356088
117128,76.2260235124952
117129,104.84895969207444
117130,43.90978480640288
117131,49.10411580952472
117132,72.42263264679828
117133,54.656822245000285
117134,70.35394313002118
117135,66.19309117420407
117136,58.81551477919746
117137,68.95905337022585
117138,111.61066059039364
117139,85.65709863437897
117140,76.06933864352143
117141,44.47427254177416
117142,50.71799687608964
117143,73.07054071799226
117144,77.66193373468283
117145,129.52960084030929
117146,48.51026133054196
117147,70.2814612555359
117148,28.97973777642034
117149,84.43194733118341
117150,65.1536491388419
117151,122.54533919414187
117152,90.2932535672332
117153,43.20926938346484
117154,58.98937650260016
117155,103.83955454194756
117156,19.58780414249941
117157,58.07255233063124
117158,36.16752967957871
117159,101.61640601475165
117160,71.19943293709372
117161,44.27080472126778
117162,36.48764245652613
117163,52.18194216042837
117164,65.7023613082267
117165,49.78475856278704
117166,67.41523353725279
117167,89.67929516592072
117168,39.53689938176455
117169,68.18381002913503
117170,112.15252596519868
117171,82.56856133627724
117172,57.88393202047753
117173,60.06942039998784
117174,57.697660048709054
117175,55.84468116659493
117176,107.6265100639583
117177,68.69005205727322
117178,57.00705648723351
117179,56.03503019158364
117180,53.43679241384349
117181,58.14518872877365
117182,51.894442476409566
117183,59.27495692983694
117184,55.707231043525766
117185,50.29563977926284
117186,121.14940585781626
117187,54.69052982309923
117188,107.201276489469
117189,77.34139404768435
117190,69.21182108297677
117191,78.68182766156187
117192,83.07936231298604
117193,71.3446331956573
117194,34.483214678262456
117195,64.99517120435483
117196,43.850921306802505
117197,167.85222599557787
117198,56.81340421460661
117199,85.58237445911107
117200,56.45241120565548
117201,56.10827459685716
117202,107.02674379336652
117203,95.86717324429527
117204,110.50183422055832
117205,74.92677780134488
117206,107.50145869459912
117207,52.13986363578961
117208,59.191237098191095
117209,60.40444276572488
117210,49.23060910942486
117211,153.60710980456616
117212,57.14939736852183
117213,36.001747817514584
117214,42.64983929932634
117215,134.00153996582432
117216,79.73586769033194
117217,61.75531873994535
117218,111.1624511111945
117219,62.04128101863208
117220,51.70078344564577
117221,117.03027118524815
117222,187.0563973964388
117223,78.63534391641846
117224,78.92986864308979
117225,60.37382351853444
117226,66.97679972111467
117227,46.975073695141006
117228,42.10045602396071
117229,86.95702364787553
117230,19.81133314598117
117231,24.831840720740143
117232,69.89918700581148
117233,87.75600424669804
117234,119.33232419872292
117235,50.93609364296578
117236,85.79849016286695
117237,71.79623534854287
117238,46.61680821453475
117239,75.4613469290805
117240,103.9194860548295
117241,96.87971274276074
117242,50.64918209799555
117243,69.1466628248561
117244,85.14118685006834
117245,95.32329954954189
117246,37.00359839785953
117247,82.12993367075651
117248,67.49970241791371
117249,101.64446887555744
117250,43.7640423882455
117251,89.47472212194734
117252,61.82277600919598
117253,40.39961423082016
117254,74.26835464151648
117255,61.187267117889405
117256,92.68191896560242
117257,94.25211351891984
117258,71.175891503252
117259,92.83044230465602
117260,58.76021521227965
117261,104.40657676418108
117262,123.17792052688831
117263,57.45561920635508
117264,64.6384747524018
117265,32.288385072107474
117266,47.63618443887161
117267,53.3688927768531
117268,26.77668326024797
117269,53.62026676756887
117270,75.95097258963206
117271,51.340471700654746
117272,58.37632506034804
117273,98.16257929733602
117274,44.49882256787146
117275,71.8152942094782
117276,74.73634322471342
117277,76.46263586623684
117278,63.00026966555298
117279,45.960462195694106
117280,64.17996393724988
117281,68.33634394886428
117282,73.42518396183124
117283,54.87253362163816
117284,116.45257498906484
117285,42.50986292326469
117286,122.14889128450064
117287,165.3856555440069
117288,74.38493273967268
117289,184.99442874644427
117290,87.41871986718154
117291,70.24542109024588
117292,119.14273436167326
117293,81.99672706061524
117294,43.456022763676174
117295,95.82376951311994
117296,89.4722261621874
117297,61.40756468543315
117298,59.35826571071483
117299,51.6420469601798
117300,51.33389350914607
117301,67.2552731516613
117302,57.46366631641342
117303,85.11020601784267
117304,66.34856074371669
117305,55.345910556182965
117306,69.6226814920107
117307,92.01008231234717
117308,60.53683524545592
117309,56.35284775291738
117310,63.080300828524685
117311,81.04796393327699
117312,60.91371840306286
117313,63.27407816598025
117314,62.82729051436856
117315,61.19066535494139
117316,62.75976150647912
117317,68.78017606635187
117318,50.12621985957276
117319,55.02265925257612
117320,59.06745833125004
117321,68.88065018599988
117322,81.90004946357111
117323,52.87114150456486
117324,89.374846904058
117325,95.4533476807962
117326,66.88037673090149
117327,78.26630238550845
117328,58.32675107991449
117329,54.072230720762505
117330,68.79146214112949
117331,46.20868147464637
117332,59.10732206632822
117333,62.13486597140653
117334,68.03112890731421
117335,53.50832952548738
117336,91.08943299653816
117337,69.76050784785232
117338,53.15653654608896
117339,70.83618287006468
117340,74.86826227263992
117341,60.98135747990162
117342,56.49954527047332
117343,77.90434583037471
117344,104.45199088143336
117345,61.43266106872479
117346,48.48064334787181
117347,76.09692349456841
117348,67.55939646963948
117349,57.27819362995772
117350,68.79692612427218
117351,56.48264300219695
117352,76.7226475923817
117353,65.60248515695761
117354,67.3073362358121
117355,59.54240216725333
117356,62.49472019830482
117357,65.7738902586426
117358,77.82986357137943
117359,77.47577098982191
117360,55.640444313426194
117361,59.2277850504762
117362,69.92855923441165
117363,63.83308725670646
117364,64.69764569163749
117365,77.08438482049102
117366,54.67489945834336
117367,100.96093054478716
117368,54.08886782029302
117369,59.775339803975086
117370,76.37591512842081
117371,64.08056503763385
117372,57.13324520783114
117373,60.634696038498745
117374,64.44016788083731
117375,52.51926889821777
117376,54.655935333816544
117377,94.28491375750048
117378,80.57244396375609
117379,74.73841008167065
117380,72.67448983762846
117381,78.75384191399472
117382,69.93997530718472
117383,52.292835113190606
117384,69.08835606865576
117385,63.08188621456799
117386,66.85721738658376
117387,93.4509980376654
117388,98.39269839876076
117389,82.67290804259582
117390,59.57042623573216
117391,68.41841963908762
117392,67.89136353790329
117393,64.0347848178347
117394,63.889234156898496
117395,60.38551147778431
117396,76.58169650544662
117397,74.0994291750172
117398,52.0330071747718
117399,57.46541770525937
117400,70.39139904102834
117401,71.2272376168069
117402,64.49537138889511
117403,79.38042677793527
117404,57.03288739731646
117405,55.96679449623049
117406,57.12346845867389
117407,94.39766452338918
117408,57.841463213784536
117409,52.32884547540682
117410,62.585260855741296
117411,84.19554507082924
117412,71.05673339752258
117413,75.06721473632791
117414,49.70456979239517
117415,70.85328552192811
117416,54.22892999515213
117417,56.15180049076636
117418,71.48013271951226
117419,77.61716588722807
117420,60.72285233921879
117421,88.52195158465548
117422,61.4752514781874
117423,57.35594944464957
117424,58.221315279605065
117425,49.68693547482732
117426,99.90812964700808
117427,72.8911022743134
117428,66.53554460863327
117429,118.24239126929842
117430,66.93647544609789
117431,61.28488159078304
117432,51.59751865707968
117433,59.891110325225725
117434,103.59231790874418
117435,72.55555966108648
117436,59.87541494460903
117437,86.42660985264637
117438,65.23796961164508
117439,64.25132556168782
117440,99.51383412317604
117441,54.87937853718345
117442,83.50434720076045
117443,78.96917277196671
117444,108.72023574034252
117445,59.48973356808656
117446,52.46755696055232
117447,67.91552494942098
117448,68.7972754762056
117449,95.98636716079662
117450,77.0117253768266
117451,88.99858234610734
117452,82.63461035232149
117453,51.808468895212165
117454,56.22355511470569
117455,86.51626195490141
117456,74.7319489873034
117457,69.93888038173498
117458,91.45264876261464
117459,75.70013533769844
117460,60.15522569159697
117461,85.54129323482277
117462,65.19374701846186
117463,102.68309282137248
117464,64.89870355076621
117465,58.69110663170743
117466,89.37406934457701
117467,77.25345812647276
117468,67.19408386585627
117469,64.06071522701347
117470,60.77367311881217
117471,83.06795781477452
117472,68.02746351112903
117473,86.4785240342338
117474,82.74428884237645
117475,76.68615856773633
117476,66.58707848479054
117477,73.95081925672655
117478,93.01601753249987
117479,49.15600140817765
117480,60.401613719923546
117481,61.43214224868833
117482,63.66499958838408
117483,63.53469519784669
117484,60.36966078383109
117485,90.86570608580492
117486,84.79905141811795
117487,72.81912028096912
117488,88.47405189172328
117489,60.58772579337354
117490,49.85541703347054
117491,60.144138578552926
117492,74.86728211025634
117493,55.19471158275501
117494,60.62556766665077
117495,70.60473254546889
117496,109.20782957178564
117497,58.45407307898993
117498,69.9005441720288
117499,84.60047606267133
117500,57.51932550680257
117501,61.22553142971944
117502,70.96580486559793
117503,84.25799763060031
117504,85.55366912462452
117505,68.38537091358779
117506,70.03886141887854
117507,66.17459919739521
117508,64.72855392723142
117509,72.8630461931885
117510,64.75957165166875
117511,60.03305406754998
117512,56.21034222859265
117513,79.10602101616614
117514,69.83911912238548
117515,73.22447693935325
117516,76.85585054016414
117517,78.13146485177926
117518,68.66489283844005
117519,73.87973916776761
117520,55.33423636569846
117521,63.76863553497399
117522,94.25407655231356
117523,92.2583998608203
117524,96.47486658254326
117525,58.90655378397641
117526,60.47604261361765
117527,62.61785315497799
117528,52.20263323388319
117529,70.93649783254887
117530,62.50232017930258
117531,70.88820633070713
117532,54.72053589675154
117533,53.72434078048142
117534,65.86068144017744
117535,56.195483426052846
117536,102.49983193597284
117537,78.1401206158324
117538,62.88714027848064
117539,82.52663261773256
117540,57.31035704618475
117541,71.15891454240939
117542,71.39121222739382
117543,64.05045165555629
117544,50.88018821652898
117545,83.10439112675283
117546,59.307867773666025
117547,74.2412536317138
117548,75.10938329126917
117549,56.5017785987142
117550,55.80452108801047
117551,70.57382927008433
117552,47.13109625490401
117553,62.23400466207285
117554,68.61375247800996
117555,83.26214119936085
117556,74.97798481853366
117557,78.247866759007
117558,73.34603914220655
117559,66.44121333184091
117560,58.27345740238631
117561,69.92111663069902
117562,60.57156306980387
117563,52.66667021888301
117564,68.96490658057422
117565,100.59139797632236
117566,66.11858859619105
117567,56.62515250396604
117568,56.68288617310557
117569,72.48208315792132
117570,81.53167546452752
117571,64.10273320436721
117572,82.92100852998864
117573,90.93048212894465
117574,85.39806821024683
117575,61.46000684679977
117576,81.68996275181456
117577,65.18921757186237
117578,52.94141528991255
117579,94.65314051155528
117580,86.76837496976722
117581,56.60928229353301
117582,64.74464681744547
117583,86.93079470609705
117584,80.37924561400962
117585,57.99039350320848
117586,75.10600009017145
117587,60.75416748135076
117588,71.88153626900615
