x,y,item,store
2015-02-22,40.88816760427192,2,41
2015-03-01,53.63304640866916,2,41
2015-03-08,41.62426952872532,2,41
2015-03-15,20.2361991518668,2,41
2015-03-22,30.164923445004284,2,41
2015-03-29,29.9149104653374,2,41
2015-04-05,23.142972795325683,2,41
2015-04-12,34.36474010968247,2,41
2015-04-19,45.00904780366604,2,41
2015-04-26,23.14198282985004,2,41
2015-05-03,27.4920626807238,2,41
2015-05-10,36.0470696351836,2,41
2015-05-17,32.36739626339338,2,41
2015-05-24,29.818298051631167,2,41
2015-05-31,52.21767934793793,2,41
2015-06-07,34.40777276042468,2,41
2015-06-14,50.35513455074148,2,41
2015-06-21,32.33400110296579,2,41
2015-06-28,35.21639681608402,2,41
2015-07-05,64.09063868281781,2,41
2015-07-12,50.14298985485446,2,41
2015-07-19,38.33279128926647,2,41
2015-07-26,58.40951639821482,2,41
2015-08-02,22.998051475898848,2,41
2015-08-09,45.77033566348244,2,41
2015-08-16,36.45546077465918,2,41
2015-08-23,39.472530538270206,2,41
2015-08-30,51.8276608825197,2,41
2015-09-06,32.64294907120617,2,41
2015-09-13,32.1588421319928,2,41
2015-09-20,37.30438674180425,2,41
2015-09-27,43.74875952448226,2,41
2015-10-04,42.60664173280257,2,41
2015-10-11,46.9512411181906,2,41
2015-10-18,35.638487256078626,2,41
2015-10-25,47.63205796827748,2,41
2015-11-01,25.86449268699343,2,41
2015-11-08,45.92872076246702,2,41
2015-11-15,23.43666147235541,2,41
2015-11-22,28.47506377577692,2,41
2015-11-29,41.45698563014234,2,41
2015-12-06,33.04202606457035,2,41
2015-12-13,34.83998598511229,2,41
2015-12-20,42.05643240677675,2,41
2015-12-27,44.029047734788,2,41
2016-01-03,43.45916818268091,2,41
2016-01-10,30.380205659844,2,41
2016-01-17,44.0019739882664,2,41
2016-01-24,32.95948571942423,2,41
2016-01-31,35.9476424200288,2,41
2016-02-07,33.610867192752195,2,41
2016-02-14,34.87450450225268,2,41
2016-02-21,36.26669255662017,2,41
2016-02-28,34.16267869219331,2,41
2016-03-06,31.72314804536512,2,41
2016-03-13,44.73606489642978,2,41
2016-03-20,47.98936770463051,2,41
2016-03-27,27.087400795199336,2,41
2016-04-03,51.41627685338912,2,41
2016-04-10,46.637481465305314,2,41
2016-04-17,41.07127727801283,2,41
2016-04-24,41.43805615024486,2,41
2016-05-01,28.758949718815515,2,41
2016-05-08,51.82972799673253,2,41
2016-05-15,49.02779911461991,2,41
2016-05-22,42.50484140421951,2,41
2016-05-29,24.141171953003155,2,41
2016-06-05,23.26719397771498,2,41
2016-06-12,49.70496402975761,2,41
2016-06-19,18.618393460942176,2,41
2016-06-26,27.569505465352577,2,41
2016-07-03,46.28024067668456,2,41
2016-07-10,51.53984049974533,2,41
2016-07-17,38.94754380941327,2,41
2016-07-24,39.97144716188286,2,41
2016-07-31,37.04411448347409,2,41
2016-08-07,21.026485126107406,2,41
2016-08-14,31.811603677046307,2,41
2016-08-21,45.30316804858028,2,41
2016-08-28,25.236704914423573,2,41
2016-09-04,29.122083785994366,2,41
2016-09-11,36.83170180865928,2,41
2016-09-18,40.24069139911219,2,41
2016-09-25,49.4433826305452,2,41
2016-10-02,25.40875001178664,2,41
2016-10-09,32.20645016484713,2,41
2016-10-16,44.98891246381903,2,41
2016-10-23,35.71246065873837,2,41
2016-10-30,41.99032716489937,2,41
2016-11-06,28.053378084496067,2,41
2016-11-13,29.29589686616856,2,41
2016-11-20,39.880121651623554,2,41
2016-11-27,35.60098657601671,2,41
2016-12-04,27.881303372278257,2,41
2016-12-11,35.9647488157469,2,41
2016-12-18,46.79083846006911,2,41
2016-12-25,44.868588031326325,2,41
2017-01-01,46.72222716720816,2,41
2017-01-08,38.89377486462484,2,41
2017-01-15,53.11696565650532,2,41
2017-01-22,52.41150750866436,2,41
2017-01-29,49.204565423854966,2,41
2017-02-05,34.520782558042455,2,41
2017-02-12,26.645549886091416,2,41
2017-02-19,28.553597647079734,2,41
2017-02-26,42.6374040843972,2,41
2017-03-05,39.60802524978347,2,41
2017-03-12,44.54137823445268,2,41
2017-03-19,31.577252637246097,2,41
2017-03-26,22.77698019011747,2,41
2017-04-02,46.7208855719778,2,41
2017-04-09,53.73067648155114,2,41
2017-04-16,32.19002040393934,2,41
2017-04-23,40.82269113315323,2,41
2017-04-30,35.681884647371575,2,41
2017-05-07,18.760761961838803,2,41
2017-05-14,34.0167500984096,2,41
2017-05-21,33.44249958599706,2,41
2017-05-28,61.25355758405945,2,41
2017-06-04,29.2040563657626,2,41
2017-06-11,51.17316416927134,2,41
2017-06-18,35.134459432894374,2,41
2017-06-25,35.79897550845462,2,41
2017-07-02,37.797375360538894,2,41
2017-07-09,33.13192937991145,2,41
2017-07-16,50.86793970864118,2,41
2017-07-23,28.572801821203363,2,41
2017-07-30,35.61559326010808,2,41
2017-08-06,53.334056211735295,2,41
2017-08-13,48.873366810862194,2,41
2017-08-20,26.808224434392525,2,41
2017-08-27,39.444752980201045,2,41
2017-09-03,30.667654175353903,2,41
2017-09-10,53.180716444802826,2,41
2017-09-17,21.749655267064146,2,41
2017-09-24,33.96666514715027,2,41
2017-10-01,45.69015000560822,2,41
2017-10-08,26.04872370472622,2,41
2017-10-15,20.478932575053943,2,41
2017-10-22,39.40602083455444,2,41
2017-10-29,38.49920733283485,2,41
2017-11-05,33.88740445297688,2,41
2017-11-12,38.4895784287434,2,41
2017-11-19,30.354535037678943,2,41
2017-11-26,42.68573380270628,2,41
2017-12-03,26.597422035264767,2,41
2017-12-10,29.38590780882553,2,41
2017-12-17,20.57901898978303,2,41
2017-12-24,38.7652955796668,2,41
2017-12-31,59.17406192838797,2,41
2018-01-07,47.58814422136197,2,41
2018-01-14,54.39450408128685,2,41
2018-01-21,32.76392799632737,2,41
2018-01-28,32.847528657945155,2,41
2018-02-04,35.510968284237336,2,41
2018-02-11,58.764798147656265,2,41
2018-02-18,24.41400948751996,2,41
2018-02-25,38.32824558873067,2,41
2018-03-04,28.598296711787,2,41
2018-03-11,46.878074517677945,2,41
2018-03-18,31.55433658246704,2,41
2018-03-25,50.16807225919639,2,41
2018-04-01,41.12720539212152,2,41
2018-04-08,29.912298093734748,2,41
2018-04-15,38.64252434880071,2,41
2018-04-22,41.08954658901854,2,41
2018-04-29,39.39660889657348,2,41
2018-05-06,35.509811759416,2,41
2018-05-13,33.69287290982194,2,41
2018-05-20,34.746861753868174,2,41
2018-05-27,18.84019447151192,2,41
2018-06-03,53.17936228581975,2,41
2018-06-10,41.87221638988214,2,41
2018-06-17,18.66799320578724,2,41
2018-06-24,46.09708426829616,2,41
2018-07-01,27.32899956000066,2,41
2018-07-08,42.3850913344389,2,41
2018-07-15,42.2565841239185,2,41
2018-07-22,40.37017769575196,2,41
2018-07-29,41.50146339357674,2,41
2018-08-05,52.89984308397317,2,41
2018-08-12,33.792676427926274,2,41
2018-08-19,50.63557842483137,2,41
2018-08-26,41.02735238035276,2,41
2018-09-02,53.53798565498538,2,41
2018-09-09,45.69066796472238,2,41
2018-09-16,38.983102953355775,2,41
2018-09-23,39.59902224890716,2,41
2018-09-30,18.52996271088084,2,41
2018-10-07,41.85759219711887,2,41
2018-10-14,37.24997166698687,2,41
2018-10-21,37.935165774224,2,41
2018-10-28,47.68763315604544,2,41
2018-11-04,36.28746618816491,2,41
2018-11-11,38.3792450416322,2,41
2018-11-18,27.202150788706035,2,41
2018-11-25,29.50869604288509,2,41
2018-12-02,33.00812356686332,2,41
2018-12-09,33.781346020852055,2,41
2018-12-16,38.8139380009284,2,41
2018-12-23,34.633473364827445,2,41
2018-12-30,38.04619242499209,2,41
2019-01-06,51.26752876664265,2,41
2019-01-13,23.081617837820065,2,41
2019-01-20,32.32758131270598,2,41
2019-01-27,45.0322174926217,2,41
2019-02-03,39.94325478253464,2,41
2019-02-10,26.98329545189241,2,41
2019-02-17,22.793388367954265,2,41
2019-02-24,35.04206312711082,2,41
2019-03-03,31.269416712292724,2,41
2019-03-10,44.35818008885105,2,41
2019-03-17,57.71536227281354,2,41
2019-03-24,25.92517310781287,2,41
2019-03-31,26.431350759441276,2,41
2019-04-07,32.93862842691944,2,41
2019-04-14,35.19564186380268,2,41
2019-04-21,32.36105383451409,2,41
2019-04-28,24.774442620589348,2,41
2019-05-05,43.27364095124904,2,41
2019-05-12,23.744941556706625,2,41
2019-05-19,33.45945959812452,2,41
2019-05-26,46.06910497381577,2,41
2019-06-02,22.83529333197165,2,41
2019-06-09,43.59514393085115,2,41
2019-06-16,52.35574617261576,2,41
2019-06-23,47.2902786604657,2,41
2019-06-30,51.782336870149095,2,41
