x,y,item,store
2019-07-21,58.91250048276147,12,21
2019-07-28,50.42975919157645,12,21
2019-08-04,50.61909235169107,12,21
2019-08-11,51.614200405617176,12,21
2019-08-18,58.71164667033795,12,21
2019-08-25,52.70692989975878,12,21
2019-09-01,57.05771116907945,12,21
2019-09-08,49.66749426523242,12,21
2019-09-15,61.9286809992495,12,21
2019-09-22,54.61512122410901,12,21
2019-09-29,55.14487737462639,12,21
2019-10-06,58.79814899870757,12,21
2019-10-13,66.90657511566656,12,21
2019-10-20,88.85941119948282,12,21
2019-10-27,71.26256438360957,12,21
2019-11-03,71.49388375226609,12,21
2019-11-10,50.34009562655461,12,21
2019-11-17,53.29752205202517,12,21
2019-11-24,70.20497120676075,12,21
2019-12-01,61.1632698155554,12,21
2019-12-08,55.57003821273021,12,21
2019-12-15,49.35768377171956,12,21
2019-12-22,53.56557238636298,12,21
2019-12-29,58.650394020675975,12,21
2020-01-05,55.55494620008117,12,21
2020-01-12,63.95874701005765,12,21
2020-01-19,62.227739311761766,12,21
2020-01-26,53.42979512157257,12,21
2020-02-02,51.02366239428608,12,21
2020-02-09,66.00168481573992,12,21
2020-02-16,58.78301732454519,12,21
2020-02-23,64.53314631033388,12,21
2020-03-01,57.50709185297215,12,21
2020-03-08,52.41114693490349,12,21
2020-03-15,49.35380275679953,12,21
2020-03-22,56.29496230455539,12,21
2020-03-29,49.29677535085644,12,21
2020-04-05,51.39917063677889,12,21
2020-04-12,61.83030113716833,12,21
2020-04-19,62.95156220622468,12,21
2020-04-26,72.55347030161008,12,21
2020-05-03,62.71659826691421,12,21
2020-05-10,60.80257189805202,12,21
2020-05-17,51.3947915169201,12,21
2020-05-24,55.52373797689691,12,21
2020-05-31,57.50106147800571,12,21
2020-06-07,50.08312319337233,12,21
2020-06-14,66.56105033997142,12,21
2020-06-21,49.96439986529735,12,21
2020-06-28,63.939830690855416,12,21
2015-01-04,39.27569798250602,12,22
2015-01-11,42.364551583271705,12,22
2015-01-18,47.23060606145264,12,22
2015-01-25,59.18330621746447,12,22
2015-02-01,70.21833910267003,12,22
2015-02-08,41.90212148368953,12,22
2015-02-15,48.47902278231325,12,22
2015-02-22,44.54487164622224,12,22
2015-03-01,41.865990448225816,12,22
2015-03-08,40.451991503506,12,22
2015-03-15,49.84655185008257,12,22
2015-03-22,36.00542520029886,12,22
2015-03-29,33.733489925248,12,22
2015-04-05,46.43802155700452,12,22
2015-04-12,50.97549522853052,12,22
2015-04-19,58.41589280057486,12,22
2015-04-26,36.93206724085248,12,22
2015-05-03,52.83807218390347,12,22
2015-05-10,30.33794641197106,12,22
2015-05-17,31.25179811499652,12,22
2015-05-24,47.01696654332852,12,22
2015-05-31,52.8290327322337,12,22
2015-06-07,44.696962044641936,12,22
2015-06-14,53.98769946795994,12,22
2015-06-21,33.3388076535299,12,22
2015-06-28,40.868191370190544,12,22
2015-07-05,42.76959363088272,12,22
2015-07-12,47.42644396856519,12,22
2015-07-19,28.35469646438373,12,22
2015-07-26,49.53966626501416,12,22
2015-08-02,37.5282984665918,12,22
2015-08-09,49.66486124314829,12,22
2015-08-16,46.083235280304784,12,22
2015-08-23,48.33177889272426,12,22
2015-08-30,29.70859185391992,12,22
2015-09-06,62.27059294762802,12,22
2015-09-13,46.3216250295435,12,22
2015-09-20,34.85976993272698,12,22
2015-09-27,46.74737237768532,12,22
2015-10-04,44.938253092999474,12,22
2015-10-11,64.69871586605879,12,22
2015-10-18,47.70431683179591,12,22
2015-10-25,54.30539563763031,12,22
2015-11-01,54.71168982229253,12,22
2015-11-08,55.84639772282815,12,22
2015-11-15,58.98262985871168,12,22
2015-11-22,29.330711476244733,12,22
2015-11-29,42.83992273934267,12,22
2015-12-06,49.30558979105875,12,22
2015-12-13,53.73129437056021,12,22
2015-12-20,55.02544506848119,12,22
2015-12-27,32.232507158137274,12,22
2016-01-03,29.51135336571795,12,22
2016-01-10,50.08995484733192,12,22
2016-01-17,44.72977328425064,12,22
2016-01-24,57.27209519227396,12,22
2016-01-31,58.72965421733527,12,22
2016-02-07,41.23531349800166,12,22
2016-02-14,57.38235962207931,12,22
2016-02-21,32.972228305178675,12,22
2016-02-28,41.48718130462841,12,22
2016-03-06,38.09873012466549,12,22
2016-03-13,44.33377543373993,12,22
2016-03-20,56.82249693747439,12,22
2016-03-27,24.46614337502949,12,22
2016-04-03,32.6531316001388,12,22
2016-04-10,51.0092502401898,12,22
2016-04-17,27.13419140185096,12,22
2016-04-24,60.64771761921821,12,22
2016-05-01,55.15819513974626,12,22
2016-05-08,34.13201616678545,12,22
2016-05-15,56.95302485884983,12,22
2016-05-22,46.98549144858475,12,22
2016-05-29,36.78451455382361,12,22
2016-06-05,51.2706189027832,12,22
2016-06-12,46.04137357678126,12,22
2016-06-19,36.2207920858941,12,22
2016-06-26,52.28285906341646,12,22
2016-07-03,30.6592639502274,12,22
2016-07-10,36.39778599184854,12,22
2016-07-17,42.12211216305067,12,22
2016-07-24,45.657894583555134,12,22
2016-07-31,55.20223231475207,12,22
2016-08-07,51.60996073166321,12,22
2016-08-14,59.3535281322998,12,22
2016-08-21,65.04772902260267,12,22
2016-08-28,50.51857911393026,12,22
2016-09-04,46.05927854941761,12,22
2016-09-11,43.64880022863916,12,22
2016-09-18,32.966072221988604,12,22
2016-09-25,40.24684535624159,12,22
2016-10-02,42.37865589211912,12,22
2016-10-09,30.8720701774586,12,22
2016-10-16,33.08305549345064,12,22
2016-10-23,38.249359867687126,12,22
2016-10-30,61.26795735175647,12,22
2016-11-06,39.51382292636297,12,22
2016-11-13,50.7402313566377,12,22
2016-11-20,40.422794490284616,12,22
2016-11-27,38.40008889367546,12,22
2016-12-04,41.57332651205138,12,22
2016-12-11,59.37174695375976,12,22
2016-12-18,40.76417240266973,12,22
2016-12-25,29.112593465501487,12,22
2017-01-01,41.4588970511068,12,22
2017-01-08,24.515079998197564,12,22
2017-01-15,29.584625607666126,12,22
2017-01-22,28.54846698318999,12,22
2017-01-29,43.96468895717744,12,22
2017-02-05,59.351273211619166,12,22
2017-02-12,50.174233104428666,12,22
2017-02-19,63.69029321530967,12,22
2017-02-26,42.53791733060372,12,22
2017-03-05,34.78079713307864,12,22
2017-03-12,51.61612902089681,12,22
2017-03-19,70.13382874009483,12,22
2017-03-26,59.76394451698327,12,22
2017-04-02,37.36535954045368,12,22
2017-04-09,40.4945377372919,12,22
2017-04-16,43.97892468770734,12,22
2017-04-23,47.4961337560129,12,22
2017-04-30,44.81926986725985,12,22
2017-05-07,41.730522847293365,12,22
2017-05-14,43.70772556398012,12,22
2017-05-21,36.77413945945517,12,22
2017-05-28,65.65199006453231,12,22
2017-06-04,50.06916805516201,12,22
2017-06-11,43.974154311079616,12,22
2017-06-18,35.07950635841925,12,22
2017-06-25,63.62865886335428,12,22
2017-07-02,45.67855699131136,12,22
2017-07-09,44.77770318416836,12,22
2017-07-16,25.126187923726828,12,22
2017-07-23,56.26510733468466,12,22
2017-07-30,65.15005516620167,12,22
2017-08-06,38.47054273743003,12,22
2017-08-13,55.19308379664567,12,22
2017-08-20,40.363343820089966,12,22
2017-08-27,51.39331247705055,12,22
2017-09-03,27.28412018817095,12,22
2017-09-10,37.66424199526946,12,22
2017-09-17,46.4043438900289,12,22
2017-09-24,44.76766927599289,12,22
2017-10-01,36.789750221766525,12,22
2017-10-08,36.76323292578799,12,22
2017-10-15,54.79609014577474,12,22
2017-10-22,39.79219463289962,12,22
2017-10-29,50.65574531677249,12,22
2017-11-05,41.01540970887151,12,22
2017-11-12,49.998475897553305,12,22
2017-11-19,49.97052914833255,12,22
2017-11-26,25.264370775023732,12,22
2017-12-03,45.21294788443892,12,22
2017-12-10,49.06287106640068,12,22
2017-12-17,37.80660907634565,12,22
2017-12-24,55.35461926487909,12,22
2017-12-31,42.41432103262005,12,22
2018-01-07,46.04341753730706,12,22
2018-01-14,51.61554356982282,12,22
2018-01-21,36.45320190532445,12,22
2018-01-28,25.86377186093729,12,22
2018-02-04,48.45494613658886,12,22
2018-02-11,25.752441617346783,12,22
2018-02-18,51.907196459407125,12,22
2018-02-25,39.57568988936391,12,22
2018-03-04,53.02517833384789,12,22
2018-03-11,36.56515015947608,12,22
2018-03-18,40.28875084394296,12,22
2018-03-25,49.96280055217976,12,22
2018-04-01,43.26907422366499,12,22
2018-04-08,45.69399557170259,12,22
2018-04-15,34.922229498527,12,22
2018-04-22,44.19092945515136,12,22
2018-04-29,51.910879947689416,12,22
2018-05-06,47.97877609281066,12,22
2018-05-13,38.35208119666525,12,22
2018-05-20,50.49701369790386,12,22
2018-05-27,45.282347015236205,12,22
2018-06-03,47.52252788242106,12,22
2018-06-10,54.79702207261704,12,22
2018-06-17,51.89353279332043,12,22
2018-06-24,50.27072982434884,12,22
2018-07-01,30.158603597890533,12,22
2018-07-08,58.346953233332194,12,22
2018-07-15,38.93506075709336,12,22
2018-07-22,46.61974300969061,12,22
2018-07-29,75.37679343608185,12,22
2018-08-05,68.99513245731848,12,22
2018-08-12,51.49546678339138,12,22
2018-08-19,30.09437441663846,12,22
2018-08-26,54.358885218562015,12,22
2018-09-02,38.30863978841691,12,22
2018-09-09,45.46316502486053,12,22
2018-09-16,54.43068434769304,12,22
2018-09-23,59.637344378551006,12,22
2018-09-30,40.72809039553607,12,22
2018-10-07,38.550477804651536,12,22
2018-10-14,26.24701437668965,12,22
2018-10-21,35.717037196626315,12,22
2018-10-28,55.42357612445444,12,22
2018-11-04,53.769080993242966,12,22
2018-11-11,45.23694509911262,12,22
2018-11-18,38.35130597018912,12,22
2018-11-25,53.94058556317387,12,22
2018-12-02,39.58877610145447,12,22
2018-12-09,43.40098819447385,12,22
2018-12-16,81.37168250047264,12,22
2018-12-23,57.21172615497135,12,22
2018-12-30,60.62192436941294,12,22
2019-01-06,33.413590094677105,12,22
2019-01-13,39.28308443113553,12,22
2019-01-20,39.87928446503317,12,22
2019-01-27,39.36935808244293,12,22
2019-02-03,76.19484939455342,12,22
2019-02-10,50.79002078567564,12,22
2019-02-17,28.589807602686665,12,22
2019-02-24,40.05160529135184,12,22
2019-03-03,42.10210588291382,12,22
2019-03-10,53.75538595365407,12,22
2019-03-17,57.35860080297276,12,22
2019-03-24,36.08038195205679,12,22
2019-03-31,47.76281325832337,12,22
2019-04-07,48.15150328988136,12,22
2019-04-14,49.539340085864886,12,22
2019-04-21,35.59326829965312,12,22
2019-04-28,62.5836788403966,12,22
2019-05-05,30.04091495730427,12,22
2019-05-12,56.4226891502728,12,22
2019-05-19,59.05466758723151,12,22
2019-05-26,25.326217130961137,12,22
2019-06-02,33.78721485152762,12,22
2019-06-09,31.518570214801606,12,22
2019-06-16,48.70756145804394,12,22
2019-06-23,53.61778465572722,12,22
2019-06-30,43.123369517151936,12,22
2019-07-07,48.3501245870212,12,22
2019-07-14,56.18762296941456,12,22
2019-07-21,50.052574218978194,12,22
2019-07-28,62.09739495670255,12,22
2019-08-04,62.34908005800486,12,22
2019-08-11,34.6469600457498,12,22
2019-08-18,36.44303712006316,12,22
2019-08-25,46.31665398571822,12,22
2019-09-01,29.32621809490516,12,22
2019-09-08,38.81957277602432,12,22
2019-09-15,33.979830096333174,12,22
2019-09-22,25.13536982431496,12,22
2019-09-29,49.32300989349089,12,22
2019-10-06,37.40339415194845,12,22
2019-10-13,53.12936973851648,12,22
