date,time,store,item,x,y
887458,418,27,51,429.7377795955522,58.81413297741966
887459,419,27,51,430.83777959555226,54.68572423017026
887460,420,27,51,431.9377795955523,52.846522489249175
887461,421,27,51,433.0377795955523,51.01123050283439
887462,422,27,51,434.13777959555233,52.2607753546642
887463,423,27,51,435.2377795955524,56.97813336427237
887464,424,27,51,436.3377795955524,59.718009620525024
887465,425,27,51,437.4377795955524,69.30506263174617
887466,426,27,51,438.5377795955524,32.54333615279644
887467,427,27,51,439.6377795955525,83.86230263088069
887468,428,27,51,440.73777959555247,72.22123869429964
887469,429,27,51,441.8377795955525,39.664315936653054
887470,430,27,51,442.9377795955525,65.17547032952133
887471,431,27,51,444.0377795955525,46.17263415119272
887472,432,27,51,445.13777959555256,49.96918700374782
887473,433,27,51,446.2377795955526,54.804260107869865
887474,434,27,51,447.3377795955526,59.82464519796019
887475,435,27,51,448.4377795955526,63.126689364411
887476,436,27,51,449.5377795955527,58.5668502613353
887477,437,27,51,450.6377795955527,57.44738836499451
887478,438,27,51,451.7377795955527,54.11623666384131
887479,439,27,51,452.8377795955527,54.036561380420025
887480,440,27,51,453.9377795955528,53.988754136961845
887481,441,27,51,455.0377795955528,53.40773312879956
887482,442,27,51,456.1377795955528,54.73826488391301
887483,443,27,51,457.2377795955528,54.03764532371428
887484,444,27,51,458.3377795955528,54.25777018849652
887485,445,27,51,459.43777959555285,53.13309893655819
887486,446,27,51,460.5377795955529,55.85052656322397
887487,447,27,51,461.6377795955529,55.754222377937566
887488,448,27,51,462.7377795955529,55.28430818132712
887489,449,27,51,463.83777959555295,54.7863920066975
887490,450,27,51,464.93777959555297,54.28624376641003
887491,451,27,51,466.037779595553,54.800976571042106
887492,452,27,51,467.137779595553,55.67761749603656
887493,453,27,51,468.237779595553,55.42091126182654
887494,454,27,51,469.33777959555306,55.29487638628719
887495,455,27,51,470.4377795955531,54.3339834415136
887496,456,27,51,471.5377795955531,54.95632893298583
887497,457,27,51,472.6377795955531,54.70044379049155
887498,458,27,51,473.7377795955532,56.46638874718517
887499,459,27,51,474.8377795955532,58.199335455092665
887500,460,27,51,475.9377795955532,55.59470063294453
887501,461,27,51,477.0377795955532,56.07163685703242
887502,462,27,51,478.1377795955533,59.33536753718854
887503,463,27,51,479.23777959555326,63.55312970899496
887504,464,27,51,480.3377795955533,57.23571302259505
887505,465,27,51,481.4377795955533,57.40914541749338
887506,466,27,51,482.5377795955533,54.76943200152575
887507,467,27,51,483.63777959555335,56.59224113874488
887508,468,27,51,484.7377795955534,61.04755800350896
887509,469,27,51,485.8377795955534,64.205592103071
887510,470,27,51,486.9377795955534,71.84115799214945
887511,471,27,51,488.0377795955535,38.7399412659501
887512,472,27,51,489.1377795955535,86.43609181542548
887513,473,27,51,490.2377795955535,77.06629984139245
887514,474,27,51,491.3377795955535,43.7797232502595
887515,475,27,51,492.4377795955536,67.21102700393752
887516,476,27,51,493.5377795955536,48.17570831725148
887517,477,27,51,494.6377795955536,52.20865147345032
887518,478,27,51,495.7377795955536,56.79577795384212
887519,479,27,51,496.8377795955536,63.916018626664
887520,480,27,51,497.9377795955537,67.51133152322566
887521,481,27,51,499.0377795955537,64.01176282878491
887522,482,27,51,500.1377795955537,59.99716802951912
887523,483,27,51,501.2377795955537,58.63544407702933
887524,484,27,51,502.33777959555374,57.12787339740419
887525,485,27,51,503.43777959555376,58.94040477290121
887526,486,27,51,504.5377795955538,61.51815089111736
887527,487,27,51,505.6377795955538,57.41198948174653
887528,488,27,51,506.7377795955538,58.77893562375086
887529,489,27,51,507.83777959555385,59.11030704228842
887530,490,27,51,508.9377795955539,61.6077132624368
887531,491,27,51,510.0377795955539,58.99589078138995
887532,492,27,51,511.1377795955539,60.81599972529892
887533,493,27,51,512.2377795955539,58.85657078020213
887534,494,27,51,513.3377795955539,60.1004894109881
887535,495,27,51,514.4377795955539,58.87783513449559
887536,496,27,51,515.537779595554,59.73904216554872
887537,497,27,51,516.637779595554,58.74046328477034
