x,y,item,store
2017-07-23,55.30913549597902,13,16
2017-07-30,37.70552609809027,13,16
2017-08-06,61.07484275318354,13,16
2017-08-13,94.12854670920014,13,16
2017-08-20,43.98430663902023,13,16
2017-08-27,35.90522978187364,13,16
2017-09-03,75.19761995011947,13,16
2017-09-10,139.31071222754156,13,16
2017-09-17,104.58310934992402,13,16
2017-09-24,38.68046864141395,13,16
2017-10-01,53.6165871211872,13,16
2017-10-08,65.6606013452877,13,16
2017-10-15,56.79252928316345,13,16
2017-10-22,37.36554567714585,13,16
2017-10-29,29.277112092125822,13,16
2017-11-05,42.30608503684372,13,16
2017-11-12,73.76212205706005,13,16
2017-11-19,65.0772065964045,13,16
2017-11-26,58.91276664284993,13,16
2017-12-03,36.97631029533397,13,16
2017-12-10,62.48256291275794,13,16
2017-12-17,63.3074912209116,13,16
2017-12-24,58.715023562700736,13,16
2017-12-31,13.724449321296362,13,16
2018-01-07,37.63074140505461,13,16
2018-01-14,56.26228946013829,13,16
2018-01-21,53.29011226170878,13,16
2018-01-28,50.47176518670284,13,16
2018-02-04,62.23933513641532,13,16
2018-02-11,21.264374281568895,13,16
2018-02-18,44.95436056277726,13,16
2018-02-25,55.92235004058317,13,16
2018-03-04,64.14327659104765,13,16
2018-03-11,39.08669617957499,13,16
2018-03-18,58.3423457662914,13,16
2018-03-25,68.18927068588384,13,16
2018-04-01,48.60044317136409,13,16
2018-04-08,48.64359847233409,13,16
2018-04-15,64.1821740295648,13,16
2018-04-22,50.467968935770855,13,16
2018-04-29,36.70347871273147,13,16
2018-05-06,63.36762374086671,13,16
2018-05-13,40.704145259970325,13,16
2018-05-20,48.95456722507884,13,16
2018-05-27,141.53820294401848,13,16
2018-06-03,56.27721111951098,13,16
2018-06-10,43.168458707254025,13,16
2018-06-17,50.4084036907002,13,16
2018-06-24,61.38868713424489,13,16
2018-07-01,36.18001234655679,13,16
2018-07-08,40.23624737731934,13,16
2018-07-15,61.64884145099052,13,16
2018-07-22,82.11309017625527,13,16
2018-07-29,58.74550518398708,13,16
2018-08-05,74.93366242701987,13,16
2018-08-12,19.74430911262653,13,16
2018-08-19,25.52716048778702,13,16
2018-08-26,87.32047823544318,13,16
2018-09-02,58.75717538889968,13,16
2018-09-09,31.53410736339816,13,16
2018-09-16,59.51537270662311,13,16
2018-09-23,34.09411189388245,13,16
2018-09-30,19.5402697726227,13,16
2018-10-07,72.37491271981288,13,16
2018-10-14,63.64175865072657,13,16
2018-10-21,65.26348253736663,13,16
2018-10-28,38.928413318471605,13,16
2018-11-04,61.59577530164093,13,16
2018-11-11,40.08372266945746,13,16
2018-11-18,69.35917036011313,13,16
2018-11-25,75.13775019341892,13,16
2018-12-02,56.81804629772364,13,16
2018-12-09,39.02657351730869,13,16
2018-12-16,37.54597469637893,13,16
2018-12-23,73.85568939702148,13,16
2018-12-30,54.1018113553978,13,16
2019-01-06,45.37749015941328,13,16
2019-01-13,88.25954297848637,13,16
2019-01-20,24.212524311305184,13,16
2019-01-27,38.1259056251371,13,16
2019-02-03,52.59505612549386,13,16
2019-02-10,65.98896575893292,13,16
2019-02-17,42.33005643562788,13,16
2019-02-24,44.44167453087237,13,16
2019-03-03,74.31941951539787,13,16
2019-03-10,59.31773066704538,13,16
2019-03-17,65.09245501518298,13,16
2019-03-24,51.2803054725978,13,16
2019-03-31,44.4048980282237,13,16
2019-04-07,24.34928810550984,13,16
2019-04-14,81.09395909911227,13,16
2019-04-21,118.59971964858195,13,16
2019-04-28,44.65065757817281,13,16
2019-05-05,52.49464115975877,13,16
2019-05-12,53.8624484185885,13,16
2019-05-19,56.79225311241457,13,16
2019-05-26,36.9372196893981,13,16
2019-06-02,144.3689136763757,13,16
2019-06-09,35.0082458366691,13,16
2019-06-16,54.40439800577067,13,16
2019-06-23,68.48166980164389,13,16
2019-06-30,45.52040144974759,13,16
2019-07-07,53.03614088910412,13,16
2019-07-14,35.05911778822068,13,16
2019-07-21,50.4980151316181,13,16
2019-07-28,61.93497491029554,13,16
2019-08-04,96.3499994248168,13,16
2019-08-11,70.5107935707266,13,16
2019-08-18,66.89699452630221,13,16
2019-08-25,65.02400803583427,13,16
2019-09-01,69.14272470161893,13,16
2019-09-08,32.742155492974135,13,16
2019-09-15,48.25833843179782,13,16
2019-09-22,55.20546668584576,13,16
2019-09-29,42.13227971682283,13,16
2019-10-06,45.08935237696009,13,16
2019-10-13,124.80862797516576,13,16
2019-10-20,47.9825016023103,13,16
2019-10-27,32.261369772398126,13,16
2019-11-03,66.20202591984105,13,16
2019-11-10,156.21934030680228,13,16
2019-11-17,44.736894156973456,13,16
2019-11-24,26.800576003476333,13,16
2019-12-01,43.6613401919762,13,16
2019-12-08,44.76286099629559,13,16
2019-12-15,53.83905248771143,13,16
2019-12-22,73.91914678695747,13,16
2019-12-29,25.1418692087584,13,16
2020-01-05,50.74453396999608,13,16
2020-01-12,83.81286817713483,13,16
2020-01-19,51.06460761090457,13,16
2020-01-26,49.093435115604166,13,16
2020-02-02,71.26659026992962,13,16
2020-02-09,69.05325233789809,13,16
2020-02-16,104.33994080988148,13,16
2020-02-23,60.93487418171714,13,16
2020-03-01,102.90712720700408,13,16
2020-03-08,58.40645217228168,13,16
2020-03-15,62.69674688955098,13,16
2020-03-22,55.874819619119485,13,16
2020-03-29,48.91152511572184,13,16
2020-04-05,34.97954540068472,13,16
2020-04-12,50.718604829149584,13,16
2020-04-19,64.8285761132891,13,16
2020-04-26,41.62186521606175,13,16
2020-05-03,53.04243573439875,13,16
2020-05-10,32.4600827807975,13,16
2020-05-17,59.53331105368116,13,16
2020-05-24,53.13438969512243,13,16
2020-05-31,39.64125270185909,13,16
2020-06-07,56.2097929567817,13,16
2020-06-14,45.97297240538368,13,16
2020-06-21,58.46894693548935,13,16
2020-06-28,102.88493433251868,13,16
2016-04-17,75.53222880582189,13,17
2016-04-24,76.15309266530795,13,17
2016-05-01,84.83686690037408,13,17
2016-05-08,81.12204788294363,13,17
2016-05-15,86.6574007230612,13,17
2016-05-22,78.26484554158878,13,17
2016-05-29,74.33244507032431,13,17
2016-06-05,73.19780608795418,13,17
2016-06-12,72.6947012018066,13,17
2016-06-19,79.1368150663357,13,17
2016-06-26,72.68339680475219,13,17
2016-07-03,71.63017576127437,13,17
2016-07-10,72.1242864591538,13,17
2016-07-17,82.90518133740662,13,17
2016-07-24,88.54531656247985,13,17
2016-07-31,76.15059785949306,13,17
2016-08-07,76.29356634572405,13,17
2016-08-14,74.19702730254113,13,17
2016-08-21,71.64097406646981,13,17
2016-08-28,81.19866970328216,13,17
2016-09-04,85.0951958360154,13,17
2016-09-11,89.34340982500116,13,17
2016-09-18,86.28075672672007,13,17
