date,time,store,item,x,y
924767,207,28,59,220.13720675958,19.753280827446734
924768,208,28,59,221.23720675958,23.4668273625495
924769,209,28,59,222.33720675958,27.932339701340904
924770,210,28,59,223.43720675958,33.10282551104692
924771,211,28,59,224.53720675958,28.286228193768483
924772,212,28,59,225.63720675957995,24.93418589455301
924773,213,28,59,226.73720675957995,22.782627185732544
924774,214,28,59,227.83720675958,24.58933555549105
924775,215,28,59,228.93720675958,22.93168712765179
924776,216,28,59,230.03720675958,24.04345627446934
924777,217,28,59,231.13720675957995,23.48036948211225
924778,218,28,59,232.23720675957992,22.33048782685408
924779,219,28,59,233.3372067595799,23.944504259950108
924780,220,28,59,234.4372067595799,23.57858637287029
924781,221,28,59,235.5372067595799,23.1895497855808
924782,222,28,59,236.6372067595799,23.23891761500472
924783,223,28,59,237.7372067595799,23.599599637977214
924784,224,28,59,238.83720675957989,23.110144376005536
924785,225,28,59,239.93720675957988,24.67536496442373
924786,226,28,59,241.03720675957987,25.884973089595253
924787,227,28,59,242.13720675957987,26.51401902753508
924788,228,28,59,243.23720675957983,23.10431913906987
924789,229,28,59,244.33720675957983,24.852136949158453
924790,230,28,59,245.43720675957985,25.511035629849083
924791,231,28,59,246.53720675957985,25.901048849142725
924792,232,28,59,247.63720675957984,25.48306802242314
924793,233,28,59,248.73720675957983,24.967093107626848
924794,234,28,59,249.83720675957983,25.15030600023064
924795,235,28,59,250.93720675957985,25.03843324868912
924796,236,28,59,252.03720675957985,27.11260276736791
924797,237,28,59,253.1372067595798,27.08778717435141
924798,238,28,59,254.2372067595798,26.83878707782529
924799,239,28,59,255.3372067595798,27.096404130728693
924800,240,28,59,256.4372067595798,26.80321787535433
924801,241,28,59,257.5372067595798,23.08347187219257
924802,242,28,59,258.63720675957984,25.951631244504217
924803,243,28,59,259.73720675957986,29.016084925143804
924804,244,28,59,260.8372067595799,35.70401821004326
924805,245,28,59,261.9372067595799,43.35839149551615
924806,246,28,59,263.03720675958,46.58802137996759
924807,247,28,59,264.13720675957995,57.09454516891384
924808,248,28,59,265.23720675958,6.942508347045759
924809,249,28,59,266.33720675958,13.948269092646374
924810,250,28,59,267.43720675958,18.292896344693148
924811,251,28,59,268.53720675958004,22.29344583419206
924812,252,28,59,269.63720675958007,22.108453537985124
924813,253,28,59,270.7372067595801,27.07016113733462
924814,254,28,59,271.8372067595801,31.742981439485813
924815,255,28,59,272.93720675958014,37.589329529077546
924816,256,28,59,274.03720675958016,33.625412649361145
924817,257,28,59,275.1372067595802,29.1771135779265
924818,258,28,59,276.2372067595802,29.169952560663912
924819,259,28,59,277.3372067595802,27.53519865451248
924820,260,28,59,278.43720675958025,29.719234662158225
924821,261,28,59,279.5372067595803,28.55333675799509
924822,262,28,59,280.6372067595803,30.41485545393989
924823,263,28,59,281.7372067595803,30.673694314304527
924824,264,28,59,282.83720675958034,29.7534297312798
924825,265,28,59,283.9372067595804,29.049489640237457
924826,266,28,59,285.0372067595804,28.75699662243357
924827,267,28,59,286.1372067595804,30.63723439097153
924828,268,28,59,287.23720675958043,31.98512060177937
924829,269,28,59,288.33720675958045,29.42113449333096
924830,270,28,59,289.4372067595805,31.11439217844685
924831,271,28,59,290.5372067595805,31.552963841463384
924832,272,28,59,291.6372067595805,29.53410032799249
924833,273,28,59,292.73720675958054,31.751878098663585
924834,274,28,59,293.83720675958057,28.375325882749536
